x,y
533.178,338.307
533.569,338.122
534.314,337.679
535.079,337.357
536.601,337.061
537.401,337.042
538.755,336.979
540.345,337.152
541.654,337.333
543.199,337.651
545.452,338.097
546.143,338.178
547.443,338.288
548.751,338.215
549.424,338.215
550.678,338.133
551.996,337.833
553.168,337.524
553.931,337.261
554.568,336.879
555.158,336.579
556.412,335.875
556.780,335.666
557.467,335.411
557.871,335.307
558.285,335.216
558.498,335.207
558.689,335.170
558.834,335.111
558.977,335.012
558.934,334.975
558.883,334.835
558.653,334.656
558.488,334.618
558.360,334.362
558.296,334.286
558.245,334.273
558.245,334.222
558.181,334.171
558.092,333.980
557.786,333.558
557.747,333.316
557.607,332.971
557.467,332.844
557.415,332.844
557.313,332.818
557.164,332.750
556.841,332.575
556.739,332.550
556.665,332.561
556.547,332.486
556.369,332.371
556.313,332.230
556.266,331.932
556.252,331.788
556.190,331.593
556.045,331.279
555.986,331.120
555.884,331.069
555.807,330.967
555.743,330.942
555.724,330.735
555.591,330.616
555.527,330.429
555.424,330.316
555.296,330.189
555.156,330.201
555.054,330.138
555.045,329.941
554.968,329.869
554.986,329.756
554.909,329.705
554.871,329.603
554.833,329.591
554.705,329.386
554.740,329.246
554.726,329.160
554.684,329.104
554.556,329.091
554.416,329.027
554.301,328.899
554.250,328.721
554.186,328.746
554.122,328.746
553.995,328.721
553.880,328.619
553.701,328.261
553.701,328.159
553.637,328.121
553.548,327.955
553.535,327.840
553.471,327.827
553.395,327.725
553.344,327.725
553.344,327.687
553.280,327.661
553.280,327.623
553.216,327.585
553.216,327.483
552.999,327.215
552.833,327.164
552.744,327.061
552.667,327.023
552.386,326.500
552.322,326.474
552.271,326.385
552.195,326.347
551.901,326.040
551.863,325.900
551.710,325.696
551.633,325.504
551.531,325.479
551.391,325.274
551.391,325.096
551.455,325.045
551.493,325.045
551.569,324.994
551.620,324.981
551.621,324.891
551.582,324.892
551.506,324.968
551.416,324.968
551.365,324.917
551.301,324.904
551.276,324.943
551.250,324.968
551.212,324.981
550.893,324.521
550.842,324.355
550.867,324.202
550.740,324.151
550.702,324.075
550.638,324.049
550.548,324.049
550.484,324.024
550.395,323.934
550.382,323.781
550.421,323.743
550.421,323.679
550.535,323.602
550.587,323.602
550.625,323.564
550.587,323.475
550.523,323.487
550.485,323.487
550.433,323.539
550.382,323.539
550.344,323.590
550.267,323.602
550.242,323.653
550.127,323.564
550.051,323.283
549.974,323.232
549.833,322.964
549.821,322.849
549.865,322.805
549.795,322.747
549.744,322.747
549.668,322.619
549.706,322.530
549.629,322.441
549.629,322.313
549.642,322.275
549.680,322.262
549.680,322.224
549.604,322.071
549.553,322.032
549.451,322.020
549.425,321.969
549.361,322.007
549.310,321.981
549.285,321.917
549.310,321.815
549.259,321.790
549.157,321.624
549.131,321.483
549.029,321.407
548.838,321.113
548.774,321.050
548.595,320.960
548.417,320.909
548.353,320.807
548.289,320.781
548.225,320.705
548.148,320.462
548.059,320.399
548.008,320.296
547.950,320.022
547.874,319.971
547.893,319.888
547.753,319.728
547.702,319.486
547.664,319.429
547.638,319.448
547.306,319.339
546.936,319.326
546.891,319.308
546.831,319.332
546.694,319.286
546.568,319.291
546.308,319.622
546.004,320.037
545.696,320.281
545.518,320.370
545.398,320.382
545.247,320.417
545.130,320.383
545.089,320.320
545.190,320.150
545.331,320.016
545.401,319.942
545.509,319.770
545.611,319.645
545.793,319.142
545.806,319.084
545.841,318.995
545.893,318.856
546.094,318.601
546.326,318.359
546.483,318.214
546.528,318.216
546.400,317.999
546.336,317.961
546.240,317.967
546.055,317.922
545.953,317.986
545.889,318.012
545.647,318.012
545.570,317.973
545.468,317.961
545.315,317.859
545.034,317.846
544.932,317.795
544.855,317.795
544.741,317.705
544.536,317.654
544.485,317.476
544.409,317.412
544.307,317.425
544.256,317.425
544.166,317.412
543.924,317.259
543.796,317.042
543.796,316.850
543.681,316.786
543.669,316.748
543.579,316.812
543.566,316.774
543.388,316.684
543.107,316.671
543.056,316.684
542.954,316.697
542.928,316.722
542.864,316.723
542.762,316.671
542.698,316.671
542.673,316.697
542.596,316.723
542.507,316.761
542.456,316.761
542.405,316.697
542.239,316.723
542.200,316.735
542.201,316.774
542.124,316.786
542.111,316.710
542.035,316.646
541.945,316.620
541.907,316.569
541.907,316.467
541.971,316.391
542.073,316.378
542.086,316.263
542.137,316.186
542.124,316.110
542.073,316.123
542.009,316.084
541.958,316.097
541.943,315.988
541.842,315.927
541.739,315.894
541.675,315.851
541.625,315.817
541.578,315.762
541.600,315.679
541.657,315.588
541.743,315.553
541.861,315.459
541.976,315.383
542.036,315.383
542.097,315.366
542.111,315.331
542.111,315.293
542.162,315.267
542.188,315.229
542.201,315.114
542.162,315.038
542.086,314.999
542.073,314.808
541.996,314.770
541.894,314.642
541.903,314.594
541.725,314.532
541.667,314.479
541.653,314.420
541.701,314.340
541.875,314.315
541.843,314.246
541.830,314.119
541.881,313.940
541.856,313.812
541.932,313.748
541.971,313.723
541.521,313.435
541.435,313.373
541.332,313.262
541.325,313.184
541.419,313.060
541.496,312.997
541.557,312.999
541.749,313.045
541.826,313.026
541.863,313.044
541.900,313.081
541.971,313.107
542.004,313.094
542.033,313.080
541.984,312.893
542.035,312.842
542.002,312.793
541.940,312.648
541.892,312.573
541.858,312.508
541.744,312.316
541.581,312.157
541.480,312.032
541.414,311.915
541.353,311.716
541.327,311.630
541.302,311.510
541.298,311.455
541.315,311.412
541.336,311.382
541.369,311.355
541.410,311.339
541.470,311.342
541.542,311.345
541.613,311.371
541.704,311.419
541.734,311.434
541.777,311.448
541.924,311.460
542.024,311.499
542.167,311.609
542.301,311.736
542.359,311.798
542.393,311.857
542.447,311.984
542.472,312.028
542.542,312.071
542.584,312.054
542.607,312.031
542.643,311.984
542.642,311.940
542.633,311.896
542.553,311.749
542.509,311.641
542.486,311.587
542.448,311.530
542.332,311.476
542.144,311.431
542.054,311.383
541.965,311.285
541.913,311.208
541.913,311.094
541.929,310.905
541.878,310.689
541.935,310.593
542.006,310.495
542.028,310.458
542.033,310.412
542.010,310.269
542.031,310.210
542.064,310.153
542.164,310.114
542.203,310.123
542.246,310.148
542.375,310.253
542.443,310.290
542.517,310.320
542.601,310.402
542.643,310.524
542.680,310.715
542.712,310.829
542.762,310.902
542.764,311.003
542.740,311.039
542.743,311.184
542.821,311.266
542.873,311.301
542.970,311.338
543.067,311.365
543.093,311.345
543.088,311.264
543.088,311.180
543.091,311.136
543.111,311.097
543.135,311.014
543.121,310.973
543.041,310.926
542.992,310.926
542.953,310.915
542.869,310.825
542.827,310.732
542.810,310.686
542.783,310.497
542.756,310.439
542.724,310.409
542.644,310.366
542.573,310.280
542.471,310.041
542.515,309.883
542.624,309.722
542.615,309.683
542.579,309.629
542.515,309.597
542.464,309.563
542.413,309.467
542.424,309.403
542.532,309.247
542.475,309.102
542.401,308.967
542.291,308.837
542.280,308.761
542.331,308.671
542.405,308.613
542.486,308.617
542.632,308.679
542.682,308.672
542.731,308.646
542.784,308.585
542.822,308.493
542.737,308.369
542.666,308.304
542.558,308.276
542.331,308.190
542.086,308.013
541.946,307.879
541.758,307.723
541.630,307.567
541.607,307.538
541.606,307.451
541.684,307.342
541.808,307.279
542.043,307.221
542.271,307.228
542.518,307.170
542.678,307.164
542.994,307.221
543.143,307.200
543.226,307.162
543.266,307.117
543.345,306.985
543.663,307.007
543.915,306.837
543.929,306.614
544.142,306.376
544.230,306.365
544.307,306.353
544.396,306.289
544.434,306.263
544.473,306.250
544.549,306.212
544.664,306.174
544.727,306.121
544.798,306.112
544.928,306.134
544.970,306.199
545.021,306.256
545.136,306.281
545.187,306.384
545.289,306.396
545.341,306.384
545.392,306.384
545.430,306.358
545.532,306.358
545.558,306.333
545.609,306.333
545.634,306.307
545.762,306.281
545.864,306.294
545.875,306.228
545.851,306.179
545.877,306.141
545.992,306.116
546.170,306.146
546.339,306.092
546.378,306.054
546.441,306.041
546.442,305.990
546.505,305.952
546.543,305.914
546.595,305.901
546.646,305.863
546.684,305.773
546.735,305.722
546.773,305.722
546.824,305.671
546.850,305.646
546.939,305.531
546.952,305.493
547.016,305.429
547.054,305.416
547.169,305.199
547.233,305.225
547.335,305.212
547.437,305.110
547.527,305.097
547.629,304.957
547.667,304.944
547.729,304.888
547.772,304.652
547.835,304.524
547.925,304.435
547.976,304.282
548.052,304.218
548.116,304.154
548.085,303.984
548.149,303.933
548.225,303.818
548.238,303.729
548.289,303.690
548.289,303.601
548.267,303.414
548.229,303.210
548.242,303.159
548.293,303.146
548.306,303.095
548.321,303.020
548.328,302.861
548.349,302.756
548.360,302.645
548.377,302.578
548.381,302.341
548.364,302.118
548.406,302.037
548.434,301.991
548.417,301.891
548.468,301.840
548.451,301.443
548.400,301.417
548.362,301.328
548.360,301.138
548.353,300.870
548.430,300.793
548.429,300.755
548.340,300.614
548.366,300.410
548.276,300.180
548.302,300.078
548.238,299.951
548.238,299.810
548.187,299.746
548.174,299.644
548.071,299.523
547.956,299.281
547.983,298.917
547.944,298.891
547.970,298.751
547.944,298.585
548.019,298.457
548.011,298.202
548.016,298.071
548.002,297.987
547.994,297.855
547.961,297.682
547.922,297.669
547.909,297.554
547.833,297.516
547.782,297.388
547.756,297.133
547.833,297.018
547.731,296.890
547.741,296.545
547.783,296.442
547.756,296.290
547.754,296.174
547.691,295.929
547.663,295.817
547.584,295.571
547.530,295.339
547.593,295.198
547.593,295.109
547.517,294.994
547.421,294.666
547.459,294.347
547.510,294.296
547.510,294.258
547.587,294.207
547.600,294.079
547.447,293.543
547.434,293.186
547.344,293.058
