x,y
493.861,476.414
493.468,476.554
493.164,476.779
492.841,476.983
492.731,476.955
492.415,476.973
492.285,477.007
492.212,477.091
492.179,477.179
492.133,477.228
491.924,477.338
491.773,477.377
491.652,477.305
491.647,477.145
491.606,477.002
491.454,476.994
491.351,477.061
491.251,477.082
491.134,477.036
491.090,477.059
491.099,477.217
491.093,477.364
490.948,477.439
490.728,477.467
490.519,477.657
490.430,477.700
490.217,477.688
490.025,477.568
489.855,477.391
489.703,477.344
488.451,477.713
487.681,477.967
487.277,478.171
487.094,478.178
486.901,478.201
486.735,478.163
486.635,478.159
486.523,478.182
486.405,478.142
486.288,478.055
486.330,477.946
486.465,477.804
486.656,477.712
486.742,477.526
486.759,477.420
486.734,477.308
486.672,477.150
486.631,477.032
486.530,476.954
486.391,476.931
486.195,476.931
486.067,476.978
485.164,477.263
485.083,477.283
485.029,477.337
484.975,477.391
484.898,477.464
484.820,477.452
484.751,477.367
484.708,477.263
484.701,477.120
484.685,477.016
484.627,476.954
484.143,476.764
483.913,476.715
483.817,476.734
483.774,476.750
483.589,476.815
483.531,476.877
483.423,476.896
483.342,476.935
483.234,477.008
483.172,477.055
483.095,477.093
482.929,477.086
482.717,477.020
482.234,476.908
481.696,476.987
481.409,477.019
481.119,477.016
480.681,476.800
480.241,476.569
479.833,476.248
479.331,476.113
478.833,476.040
478.050,475.986
477.023,475.954
476.599,475.861
475.633,475.746
475.004,475.526
473.274,474.921
472.488,474.687
471.955,474.561
471.810,474.526
471.277,474.408
471.039,474.363
470.589,474.276
470.414,474.224
470.274,474.130
470.090,474.019
469.890,473.980
469.677,474.003
469.469,473.905
469.313,473.857
469.092,473.857
468.957,473.807
468.854,473.758
468.849,473.756
468.714,473.669
468.589,473.517
468.537,473.446
468.460,473.280
468.435,473.156
468.453,472.952
468.384,472.704
468.319,472.626
468.302,472.550
468.422,472.416
468.427,472.306
468.410,472.213
468.465,472.075
468.549,471.943
468.631,471.878
468.711,471.830
468.811,471.779
468.929,471.752
469.049,471.807
469.102,471.817
469.161,471.789
469.217,471.727
469.307,471.649
469.506,471.608
469.567,471.599
469.682,471.541
469.912,471.408
470.066,471.351
470.234,471.280
470.430,471.149
470.496,471.048
470.645,470.949
470.879,470.869
471.122,470.891
471.272,470.959
471.728,470.918
472.040,470.798
472.376,470.809
472.565,470.848
472.719,470.944
473.134,471.209
473.813,471.689
474.087,471.816
474.556,472.099
475.045,472.364
475.241,472.446
476.799,472.728
477.135,472.770
477.598,472.635
477.760,472.608
478.108,472.473
478.486,472.207
478.645,472.067
478.980,471.770
479.883,470.570
480.049,470.423
480.115,470.234
480.154,470.107
480.231,470.010
480.254,469.960
480.265,469.852
480.273,469.759
480.370,469.682
480.524,469.601
480.636,469.566
480.721,469.601
480.790,469.647
480.871,469.748
480.960,469.802
481.014,469.775
480.956,469.582
480.829,469.342
480.783,469.200
480.806,469.092
480.829,468.999
480.949,468.899
481.149,468.906
481.211,468.960
481.385,469.088
481.593,469.103
481.809,469.072
481.991,468.922
482.053,468.814
482.180,468.698
482.300,468.578
482.489,468.404
482.713,468.339
483.110,468.296
483.269,468.316
483.354,468.377
483.381,468.451
483.450,468.698
483.531,468.779
483.597,468.833
483.631,468.941
483.639,469.072
483.635,469.223
483.716,469.261
483.832,469.207
483.855,469.092
483.902,468.968
484.025,468.895
484.156,468.864
484.284,468.814
484.357,468.740
484.357,468.617
484.400,468.597
484.473,468.609
484.596,468.760
484.708,468.771
484.836,468.702
484.886,468.520
484.975,468.385
485.172,468.088
485.241,467.930
485.249,467.663
485.284,467.509
485.280,467.463
485.384,467.409
485.619,467.293
485.716,467.084
485.855,466.996
486.040,467.080
486.194,467.115
486.353,466.988
486.453,466.787
486.553,466.675
486.793,466.644
487.040,466.644
487.237,466.567
487.391,466.606
487.445,466.694
487.472,466.903
487.480,467.161
487.518,467.196
487.569,467.169
487.657,466.988
487.752,466.811
487.877,466.729
487.997,466.706
488.105,466.729
488.221,466.953
488.217,467.177
488.221,467.490
488.194,467.555
488.059,467.598
487.908,467.617
487.850,467.648
487.874,467.702
488.005,467.717
488.302,467.640
488.337,467.544
488.395,467.100
488.487,466.988
488.603,466.891
488.847,466.844
488.862,466.841
489.051,466.691
489.356,466.579
489.588,466.664
489.618,466.621
489.545,466.467
489.568,466.389
489.626,466.347
489.865,466.374
490.093,466.378
490.263,466.741
490.587,466.749
490.942,466.814
491.220,466.752
491.355,466.513
491.544,466.401
491.680,466.305
491.869,466.108
491.954,466.046
492.147,466.077
492.220,466.185
492.741,467.324
492.764,467.551
492.714,467.768
492.726,467.930
492.757,468.146
492.814,468.204
492.868,468.200
492.984,468.084
493.255,468.022
493.432,467.937
493.648,467.876
493.737,467.814
493.783,467.582
493.969,467.405
494.231,467.358
494.343,467.308
494.783,467.262
495.100,467.104
495.266,466.996
495.516,466.799
495.740,466.656
495.864,466.610
495.949,466.621
496.065,466.610
496.115,466.633
496.157,466.903
496.092,467.077
496.038,467.401
496.134,467.470
496.227,467.463
496.393,467.524
496.508,467.517
496.810,467.578
498.025,467.544
498.346,467.501
498.388,467.629
498.473,467.741
498.593,467.760
498.678,467.721
498.724,467.686
498.786,467.659
498.921,467.632
499.029,467.582
499.017,467.524
498.952,467.324
498.991,467.246
499.029,467.219
499.045,467.146
499.110,467.111
499.164,467.111
499.222,467.173
499.458,467.312
499.716,467.355
499.813,467.351
499.886,467.304
499.913,467.204
499.779,467.075
499.705,466.895
499.712,466.810
499.751,466.760
499.901,466.729
500.037,466.694
500.141,466.880
500.268,466.907
500.380,466.953
500.592,467.057
500.735,467.123
500.809,467.243
500.747,467.420
500.751,467.509
500.839,467.613
500.907,467.626
501.098,467.439
501.650,467.343
502.017,467.030
502.237,467.038
502.353,467.011
502.476,467.115
502.584,467.598
503.487,468.262
503.696,468.412
503.792,468.505
503.947,468.524
504.371,468.790
504.939,469.115
505.290,469.346
505.587,469.369
505.816,469.399
506.390,469.312
506.494,469.238
506.660,469.149
506.822,469.014
506.745,468.872
506.475,468.567
506.307,468.462
505.935,468.173
505.313,467.667
505.055,467.486
504.549,467.208
504.383,467.026
504.202,466.972
503.985,466.803
503.897,466.721
503.808,466.451
503.731,466.347
503.661,466.293
503.437,466.212
503.244,466.119
503.067,465.961
502.870,465.838
502.796,465.841
502.600,465.865
502.445,465.841
502.380,465.741
502.372,465.629
502.441,465.560
502.908,465.332
503.364,465.224
503.588,465.197
503.773,465.158
504.039,465.232
504.120,465.228
504.333,465.166
504.340,465.212
504.371,465.486
504.476,465.618
504.669,465.776
505.221,466.038
505.363,466.092
505.549,466.073
505.595,466.092
505.726,466.142
505.784,466.146
505.854,466.000
505.792,465.660
505.595,465.471
505.340,465.212
505.282,464.984
505.360,464.788
505.448,464.680
505.664,464.703
505.942,464.873
505.993,464.961
506.124,464.984
506.189,465.050
506.475,464.961
506.564,464.961
506.911,464.776
507.015,464.803
507.039,464.826
507.043,465.282
507.054,465.552
507.185,465.729
507.290,465.764
507.355,465.811
507.768,466.328
507.876,466.335
508.031,466.501
508.411,466.586
508.604,466.552
508.763,466.428
509.086,466.245
509.394,466.149
509.765,466.226
510.041,466.117
510.241,466.127
510.388,465.793
510.957,465.371
511.308,465.594
511.269,465.506
511.231,465.432
511.231,465.382
511.277,465.328
511.350,465.286
511.427,465.220
511.802,465.482
511.991,465.571
512.101,465.474
512.240,465.048
512.705,465.032
513.252,464.741
513.543,464.649
513.666,464.579
513.770,464.483
513.794,464.228
513.713,463.965
513.570,463.699
513.566,463.591
513.701,463.525
513.979,463.298
514.199,463.174
514.531,463.128
514.340,462.987
514.208,462.809
514.117,462.628
514.113,462.341
514.063,462.069
513.677,462.055
512.982,462.087
512.663,462.160
512.045,462.364
511.655,462.510
511.182,462.632
510.532,462.523
509.669,462.082
509.183,461.787
508.728,461.314
508.319,460.824
507.765,460.069
507.229,459.142
506.820,458.434
506.111,456.952
505.511,455.553
504.584,453.172
503.875,451.118
503.476,450.064
502.658,446.592
501.822,443.575
501.458,442.375
500.804,440.558
500.422,439.313
500.059,437.950
499.659,436.441
499.132,434.496
498.907,432.297
498.719,430.924
497.946,428.864
497.271,426.724
495.805,424.082
494.691,421.924
490.835,417.482
484.439,408.318
483.765,407.222
480.915,403.201
474.646,394.624
470.903,391.734
467.309,390.318
462.528,389.040
460.932,388.972
459.320,388.840
457.296,388.515
453.320,387.604
449.372,386.942
433.645,388.139
430.231,388.966
428.096,389.240
425.175,389.875
419.358,391.620
416.171,394.103
413.978,396.563
411.610,398.349
409.325,401.507
405.720,407.074
404.004,412.000
402.643,417.706
400.855,422.370
398.785,423.777
395.290,424.826
