latitude,longitude
-69.73161534416073,37.94663821481674
-69.72607637365196,38.03635551329969
-69.72935737660903,38.110477199455886
-69.75093089813078,38.2070281096942
-69.76036864250545,38.22756386080187
-69.76686056858497,38.246185096111425
-69.77189027088194,38.25864049553835
-69.77624349333844,38.27052890362624
-69.77963108615486,38.28002245518918
-69.78464907772748,38.2810975762758
-69.80298614501937,38.25732040405274
-69.80899810791,38.23809814453124
-69.81066894531234,38.19503784179686
-69.81443786621078,38.17479705810547
-69.82276153564437,38.124454498291016
-69.82629394531233,38.069599151611314
-69.83222198486312,38.05014419555663
-69.8394927978514,38.04038238525391
-69.85150909423812,38.053123474121094
-69.8574600219725,38.047050476074226
-69.8644943237303,38.06898117065429
-69.86959838867173,38.090492248535156
-69.87458801269517,38.12760162353518
-69.87823486328108,38.14187240600586
-69.88269805908189,38.14808654785154
-69.89913177490219,38.14790344238282
-69.90938568115219,38.15544128417969
-69.91303253173814,38.169742584228516
-69.91577911376939,38.18992614746092
-69.9194183349608,38.20423889160156
-69.92716979980452,38.21602249145507
-69.93524932861315,38.2265853881836
-69.93904113769516,38.23529434204101
-69.94343566894516,38.24937057495117
-69.95685577392562,38.25031280517578
-69.96080780029283,38.253410339355476
-69.96486663818344,38.26873779296875
-69.96797943115222,38.307815551757805
-69.97319030761703,38.31383895874024
-69.97729492187486,38.31132125854491
-69.98815917968737,38.33439254760742
-69.98977661132795,38.346122741699226
-69.9858779907225,38.37311935424804
-69.98867034912094,38.385566711425774
-69.99951171874984,38.39864730834961
-70.00689697265611,38.4017333984375
-70.00741577148423,38.41496658325196
-70.00206756591783,38.424591064453125
-69.99795532226545,38.42708969116211
-70.00216674804673,38.43684005737304
-70.00971221923814,38.4343032836914
-70.02828216552719,38.459365844726555
-70.03820037841781,38.478412628173835
-70.0659255981444,38.52290344238281
-70.0811157226561,38.53017807006837
-70.08454132080062,38.520065307617195
-70.08782196044908,38.52570343017579
-70.09555053710923,38.53771591186523
-70.09915161132797,38.532028198242195
