latitude,longitude
-72.70919036865232,-102.82000732421875
-72.76031837748597,-102.86594904801055
-72.82350488662291,-102.91388129325806
-72.86415920969279,-102.90226047486051
-72.89885404993292,-102.94679277188793
-72.94249909052154,-102.97543546745032
-72.96997012733608,-102.97851544178144
-73.00144491905321,-102.96249259942294
-73.03735031013288,-102.91271294428432
-73.09758222975954,-102.73262009329984
-73.12218845161246,-102.56322543384296
-73.13181590700604,-102.44741395707977
-73.14657467596591,-102.36899687241942
-73.16272045190655,-102.2978356795465
-73.1661145941968,-102.2828446238272
-73.17810393858164,-102.10863024553586
-73.186493402404,-101.97276439268765
-73.1847122391151,-101.8780338610894
-73.18306367381581,-101.75124208372792
-73.16838216495725,-101.72577814651596
-73.1669275324609,-101.63963874977593
-73.16437553143315,-101.49362680052951
-73.1615544368561,-101.29237825330266
-73.15933397123841,-101.18104574273097
-73.16177475711464,-101.1194433045102
-73.16056112317206,-101.05537187456089
-73.15511741968503,-100.90298786588471
-73.14515311060872,-100.77195724352632
-73.15541744317682,-100.60411528801542
-73.18491486335805,-100.40564220699203
-73.1946803500891,-100.24077605064309
-73.19100502907075,-100.1771574360572
-73.17881445291627,-99.98583797419849
-73.17427076657209,-99.84211646035243
-73.19181072628496,-99.69488173112207
-73.21812598273861,-99.51907272130494
-73.2302102165692,-99.379274192676
-73.23837045761908,-99.18406786525473
-73.26496982311603,-98.93165379521724
-73.28006598007805,-98.79127267007836
-73.31641791697217,-98.80902093945724
-73.38212982983609,-98.52100021812818
-73.45940383137969,-98.31358165725312
-73.49902249316575,-98.18331311508034
-73.57169186925925,-97.89130113379474
-73.62649278971419,-97.69074385388093
-73.65354130106445,-97.59741429138276
-73.70239004449644,-97.49117810011064
-73.77672335431087,-97.35790150023162
-73.88123998952872,-97.18333206533472
-73.91433235802799,-97.10606900043351
-73.9985742251137,-96.90764058679542
-74.06761877951924,-96.65808586208531
-74.09171466565756,-96.46978806794287
-74.09765472430162,-96.31863782558247
-74.06883710064979,-96.1286189776996
-74.04287224185165,-95.73084381570003
-73.99404674738092,-95.36552048972732
-73.96214428178996,-94.84631026029285
-73.92082866397995,-94.41142983050085
-73.91004000790115,-94.00204747083997
-73.916007053849,-93.68153861287938
