x,y
221.756,281.828
221.742,281.668
221.759,281.626
221.792,281.590
221.804,281.660
221.875,281.718
222.065,281.624
222.189,281.455
222.240,281.424
222.287,281.352
222.314,281.287
222.378,281.215
222.595,281.118
222.723,280.998
222.797,280.949
222.867,280.876
222.907,280.831
222.953,280.616
222.983,280.521
223.074,280.386
223.114,280.306
223.183,280.163
223.202,280.089
223.264,279.933
223.285,279.880
223.451,279.650
223.474,279.616
223.491,279.557
223.489,279.515
223.506,279.460
223.622,279.361
223.702,279.302
223.742,279.239
223.749,279.188
223.761,279.135
223.892,278.998
223.907,278.967
223.877,278.907
223.814,278.827
223.780,278.756
223.759,278.667
223.730,278.614
223.688,278.587
223.607,278.587
223.584,278.564
223.561,278.528
223.561,278.481
223.586,278.448
223.603,278.410
223.580,278.365
223.529,278.332
223.411,278.300
223.304,278.298
223.207,278.292
223.183,278.258
223.200,278.228
223.276,278.171
223.352,278.036
223.375,277.990
223.382,277.920
223.335,277.889
223.219,277.857
223.120,277.897
223.088,277.876
223.055,277.808
223.017,277.783
222.776,277.764
222.742,277.737
222.692,277.709
222.662,277.697
222.652,277.657
222.654,277.621
222.679,277.579
222.683,277.532
222.662,277.503
222.595,277.486
222.557,277.462
222.521,277.412
222.363,277.230
222.293,277.180
222.158,277.146
222.004,277.169
221.810,277.239
221.675,277.285
221.565,277.395
221.409,277.627
221.335,277.777
221.293,277.973
221.278,278.178
221.289,278.291
221.211,278.479
221.203,278.568
221.222,278.648
221.162,278.832
221.068,278.950
221.063,279.137
221.080,279.395
221.049,279.452
221.008,279.568
221.002,279.834
221.021,280.066
221.074,280.188
221.226,280.464
221.297,280.652
221.319,280.770
221.333,280.829
221.435,280.926
221.511,280.968
221.565,281.220
221.561,281.298
221.536,281.344
221.502,281.357
221.454,281.321
221.405,281.230
221.333,280.979
221.276,280.846
221.205,280.764
221.173,280.781
221.131,280.918
221.087,280.941
221.004,280.979
220.956,281.066
220.943,281.103
220.973,281.131
221.046,281.129
221.084,281.135
221.124,281.165
221.190,281.209
221.200,281.298
221.110,281.342
220.975,281.306
220.901,281.243
220.816,281.171
220.772,281.184
220.713,281.279
220.757,281.371
220.854,281.460
220.890,281.511
220.897,281.595
220.880,281.635
220.787,281.698
220.679,281.669
220.667,281.576
220.656,281.517
220.641,281.464
220.597,281.424
220.525,281.430
220.464,281.470
220.449,281.525
220.473,281.614
220.544,281.726
220.576,281.797
220.576,282.040
220.521,282.165
220.466,282.196
220.365,282.158
220.285,281.970
220.228,281.726
220.179,281.650
220.082,281.403
220.038,281.279
219.983,281.099
219.949,280.825
219.928,280.724
219.808,280.614
219.627,280.610
219.559,280.578
219.538,280.481
219.557,280.450
219.547,280.376
219.574,280.325
219.660,280.285
219.696,280.298
219.741,280.340
219.779,280.405
219.808,280.450
219.833,280.475
219.869,280.481
219.907,280.477
219.958,280.462
220.013,280.431
220.082,280.355
220.101,280.302
220.091,280.236
220.072,280.165
220.025,279.943
220.015,279.684
220.036,279.631
220.061,279.553
220.059,279.513
220.032,279.414
219.964,279.346
219.895,279.355
219.819,279.393
219.745,279.454
219.673,279.620
219.646,279.646
219.555,279.690
219.325,279.912
219.289,280.017
219.296,280.120
219.308,280.289
219.304,280.331
219.279,280.359
219.163,280.456
219.110,280.536
219.125,280.614
219.146,280.665
219.045,280.774
219.006,280.832
219.000,280.840
218.990,280.971
218.966,281.015
218.947,281.070
218.958,281.163
218.979,281.243
219.019,281.302
219.076,281.395
219.097,281.477
219.095,281.684
219.131,281.983
219.104,282.017
219.040,282.070
219.021,282.165
219.011,282.228
219.013,282.302
218.996,282.346
218.971,282.403
218.979,282.432
219.009,282.473
219.042,282.521
219.072,282.542
219.156,282.525
219.186,283.038
219.230,283.529
219.283,283.723
219.342,284.017
219.323,284.061
219.302,284.124
219.258,284.215
219.192,284.354
219.082,284.550
219.030,284.580
218.954,284.637
218.867,284.734
218.663,284.763
218.606,284.715
218.551,284.593
218.523,284.485
218.488,284.420
218.441,284.394
218.338,284.422
218.173,284.527
218.087,284.694
218.061,284.949
217.920,285.297
217.903,285.390
217.874,285.443
217.825,285.453
217.766,285.472
217.690,285.455
217.661,285.403
217.633,285.282
217.625,285.173
217.591,285.004
217.538,284.964
217.502,284.894
217.502,284.719
217.511,284.637
217.431,284.557
217.401,284.502
217.370,284.443
217.389,284.211
217.386,284.135
217.384,283.723
217.408,283.679
217.443,283.631
217.494,283.605
217.545,283.586
217.608,283.597
217.644,283.618
217.663,283.664
217.684,283.711
217.722,283.757
217.770,283.785
217.813,283.793
217.905,283.780
217.981,283.745
218.068,283.673
218.118,283.548
218.118,283.464
218.116,283.394
218.047,283.316
218.002,283.295
217.870,283.321
217.794,283.342
217.724,283.371
217.654,283.348
217.589,283.329
217.526,283.333
217.473,283.367
217.401,283.382
217.287,283.243
217.283,283.194
217.171,283.093
217.148,283.063
217.144,283.015
217.169,282.966
217.194,282.909
217.237,282.791
217.232,282.709
217.175,282.573
217.114,282.430
217.078,282.278
216.973,282.184
216.817,282.319
216.811,282.384
216.781,282.489
216.749,282.527
216.648,282.567
216.494,282.574
216.397,282.582
216.079,282.825
215.817,282.949
215.612,282.991
215.534,282.958
215.448,282.884
215.410,282.810
215.410,282.646
215.498,282.468
215.589,282.023
215.735,281.675
215.749,281.509
215.802,281.302
215.813,280.985
215.813,280.926
215.830,280.829
215.846,280.755
215.876,280.701
215.941,280.606
216.060,280.466
216.245,280.308
216.340,280.201
216.363,280.169
216.376,280.091
216.363,280.042
216.363,279.766
216.372,279.720
216.372,279.631
216.372,279.589
216.346,279.521
216.302,279.431
216.230,279.399
216.144,279.410
215.990,279.466
215.897,279.578
215.697,279.690
215.619,279.762
215.522,279.977
215.475,280.032
215.422,280.131
215.380,280.336
215.374,280.369
215.269,280.445
215.074,280.677
214.984,280.751
214.870,280.814
214.813,280.831
214.817,280.888
214.851,280.937
214.813,281.106
214.701,281.245
214.619,281.287
214.488,281.192
214.469,281.099
214.467,280.996
214.486,280.880
214.469,280.709
214.456,280.585
214.448,280.525
214.471,280.361
214.448,280.317
214.330,280.270
214.262,280.241
214.226,280.184
214.241,280.146
214.271,280.063
214.269,280.021
214.231,279.909
214.231,279.812
214.256,279.751
214.317,279.688
214.418,279.637
214.564,279.568
214.701,279.460
214.750,279.359
214.771,279.268
214.733,279.083
214.726,278.819
214.728,278.718
214.756,278.659
214.834,278.547
214.868,278.509
214.914,278.479
215.015,278.458
