x,y
444.980,190.892
445.006,190.918
445.050,191.041
445.173,191.243
445.384,191.375
445.524,191.401
445.656,191.410
445.779,191.366
445.920,191.366
446.095,191.384
446.192,191.428
446.219,191.480
446.183,191.542
445.841,191.700
445.639,191.726
445.498,191.718
445.261,191.603
445.155,191.586
445.085,191.630
444.980,191.902
444.876,192.017
444.830,192.301
444.773,192.389
444.723,192.476
444.633,192.663
444.593,192.865
444.611,193.177
444.619,193.285
444.575,193.364
444.551,193.412
444.521,193.520
444.494,193.678
444.499,193.726
444.505,193.860
444.534,193.955
444.597,194.056
444.677,194.133
444.758,194.232
444.778,194.295
444.795,194.495
444.756,194.640
444.725,194.667
444.668,194.699
444.591,194.842
444.547,194.891
444.483,195.071
444.452,195.128
444.336,195.308
444.248,195.440
444.184,195.473
444.083,195.534
443.884,195.677
443.815,195.719
443.769,195.727
443.723,195.719
443.673,195.703
443.648,195.659
443.637,195.620
443.635,195.565
443.662,195.473
443.697,195.369
443.692,195.326
443.611,195.356
443.580,195.422
443.525,195.497
443.473,195.523
443.438,195.543
443.411,195.569
443.380,195.615
443.339,195.642
443.299,195.725
443.321,195.868
443.380,195.956
443.442,196.035
443.574,196.110
443.594,196.189
443.587,196.395
443.418,196.964
443.308,197.237
443.249,197.276
443.194,197.289
443.132,197.305
443.071,197.276
442.930,197.254
442.858,197.256
442.822,197.298
442.803,197.327
442.779,197.551
442.748,197.654
442.754,197.704
442.730,197.832
442.702,197.909
442.669,197.986
442.647,198.038
442.598,198.120
442.526,198.150
442.482,198.144
442.403,198.137
442.214,198.109
442.091,198.098
442.025,198.117
441.911,198.137
441.757,198.122
441.718,198.102
441.696,198.080
441.619,197.999
441.586,197.874
441.573,197.733
441.544,197.647
441.548,197.573
441.551,197.201
441.533,197.074
441.496,196.975
441.456,196.832
441.456,196.758
441.491,196.534
441.520,196.437
441.509,196.387
441.476,196.235
441.419,195.998
441.386,195.978
441.353,195.989
441.309,196.026
441.239,196.132
441.173,196.213
441.100,196.255
441.043,196.244
440.999,196.217
440.971,196.136
440.982,196.092
440.982,196.059
440.973,195.969
440.955,195.901
440.933,195.864
440.889,195.824
440.815,195.807
440.751,195.745
440.725,195.695
440.564,195.587
440.496,195.433
440.466,195.380
440.386,195.271
440.349,195.181
440.332,195.097
440.358,194.916
440.428,194.591
440.472,194.415
440.472,194.248
440.472,193.730
440.490,192.877
440.507,192.728
440.490,192.491
440.471,192.388
440.445,192.362
440.351,192.421
440.029,192.237
439.753,192.145
439.661,192.145
439.650,192.134
439.414,192.299
439.229,192.558
439.020,192.779
438.786,192.878
438.528,192.915
438.318,192.816
438.207,192.632
438.306,192.213
438.380,191.954
438.417,191.757
438.392,191.536
438.403,191.488
438.375,191.502
438.375,191.594
438.283,191.778
438.191,191.732
438.099,191.594
437.915,191.594
437.846,191.598
437.710,191.564
437.480,191.381
437.384,191.285
437.154,191.285
436.987,191.258
436.643,191.175
436.412,191.125
436.332,191.207
436.255,191.293
436.179,191.382
436.127,191.433
436.089,191.471
436.016,191.545
436.076,191.561
435.991,191.596
435.965,191.622
435.914,191.635
435.850,191.660
435.863,191.558
435.812,191.494
435.746,191.511
435.568,191.508
435.442,191.494
435.365,191.507
435.353,191.545
435.314,191.545
435.084,191.354
435.059,191.417
435.008,191.430
434.995,191.481
434.842,191.494
434.676,191.584
434.559,191.599
434.419,191.650
434.393,191.688
434.306,191.684
434.243,191.734
434.166,191.811
434.153,191.900
434.112,191.969
433.961,192.017
433.961,192.081
434.001,192.205
434.014,192.308
433.988,192.333
433.941,192.366
433.916,192.391
433.890,192.442
433.857,192.611
433.831,192.637
433.847,192.726
433.849,192.729
433.852,192.748
433.834,192.868
433.828,193.105
433.794,193.323
433.735,193.508
433.680,193.616
433.594,193.668
433.495,193.671
433.394,193.631
433.351,193.539
433.258,193.373
433.209,193.293
433.157,193.271
433.070,193.367
433.003,193.456
432.873,193.468
432.772,193.431
432.695,193.330
432.679,193.188
432.646,193.068
432.624,192.926
432.590,192.920
432.569,192.976
432.458,193.142
432.390,193.145
432.350,193.068
432.310,192.929
432.340,192.911
432.327,192.822
432.251,192.707
432.264,192.630
432.276,192.579
432.302,192.541
432.213,192.464
432.200,192.400
432.085,192.426
432.034,192.464
431.896,192.584
431.861,192.584
431.799,192.700
431.790,192.888
431.757,192.964
431.795,193.293
431.798,193.508
431.828,194.016
431.867,194.351
431.871,194.517
431.853,194.894
431.808,195.091
431.762,195.157
431.701,195.218
431.641,195.263
431.527,195.304
431.438,195.344
431.322,195.370
431.233,195.352
431.142,195.269
431.011,195.086
431.003,195.008
430.973,194.854
430.897,194.631
430.892,194.446
430.864,194.322
430.826,194.016
430.831,193.697
430.821,193.513
430.773,193.379
430.758,193.194
430.750,193.154
430.611,193.070
430.143,193.609
430.082,193.799
429.989,194.052
429.981,194.168
430.006,194.497
429.989,194.765
430.001,194.800
430.075,194.879
430.140,194.945
430.219,195.172
430.168,195.317
430.105,195.365
430.042,195.398
430.032,195.448
430.006,195.683
429.900,195.883
429.741,195.873
429.584,195.881
429.432,195.835
429.397,195.807
429.354,195.737
429.207,195.648
429.098,195.658
429.030,195.714
428.918,195.754
428.886,195.729
428.835,195.633
428.812,195.499
428.746,195.433
428.711,195.453
428.645,195.597
428.625,195.767
428.456,196.020
428.294,196.124
428.263,196.174
428.127,196.316
428.081,196.397
428.061,196.450
428.023,196.470
427.967,196.465
427.891,196.478
427.770,196.488
427.653,196.450
427.527,196.301
427.497,196.280
427.456,196.194
427.431,196.106
427.403,195.898
427.365,195.843
427.345,195.724
427.279,195.645
427.241,195.628
427.064,195.638
426.983,195.600
426.922,195.486
426.912,195.443
426.826,195.263
426.788,195.223
426.755,195.107
426.738,195.074
426.695,195.043
426.649,194.975
426.606,194.884
426.520,194.924
426.391,194.962
426.345,194.894
426.229,194.826
426.022,194.773
425.958,194.773
425.753,194.732
425.721,194.788
425.698,194.854
425.647,194.980
425.602,195.013
425.554,195.016
425.495,195.010
425.427,195.005
425.366,194.970
425.351,194.912
425.319,194.836
425.252,194.778
425.217,194.765
425.134,194.747
425.083,194.707
425.002,194.646
424.805,194.646
424.744,194.661
424.653,194.692
424.547,194.656
424.466,194.542
424.382,194.477
424.316,194.439
424.246,194.203
424.220,194.158
424.172,194.105
424.104,194.084
423.972,194.072
423.919,194.039
423.858,193.998
423.795,193.973
423.732,193.988
423.714,194.016
423.702,194.062
423.689,194.107
423.659,194.168
423.598,194.297
423.530,194.365
423.406,194.360
423.297,194.287
423.264,194.262
423.193,194.196
423.018,194.143
422.973,194.087
422.917,193.986
422.907,193.874
422.874,193.806
422.829,193.783
422.664,193.692
422.573,193.584
422.530,193.503
422.469,193.353
422.409,193.275
422.383,193.229
422.409,193.181
422.444,193.151
422.581,193.038
422.533,192.916
422.282,192.834
422.257,192.911
422.154,192.898
422.129,192.937
422.065,192.949
422.027,192.988
421.988,193.013
421.886,193.039
421.874,193.077
421.810,193.090
421.746,193.153
421.669,193.179
421.618,193.153
421.389,192.745
421.350,192.732
421.312,192.771
421.299,192.809
421.235,192.809
421.172,192.707
