x,y
81.242,483.314
81.188,483.332
81.149,483.472
81.277,483.613
81.251,483.740
81.252,483.779
81.213,483.791
81.200,483.919
81.277,484.008
81.252,484.047
81.264,484.123
81.354,484.187
81.366,484.340
81.520,484.481
81.494,484.519
81.443,484.519
81.405,484.468
81.341,484.468
81.341,484.506
81.430,484.659
81.571,484.749
81.545,484.787
81.520,484.838
81.532,484.889
81.634,484.991
81.737,484.991
81.915,485.106
81.992,485.196
82.005,485.285
81.941,485.438
81.864,485.451
81.762,485.464
81.685,485.553
81.596,485.566
81.532,485.604
81.456,485.706
81.417,485.706
81.392,485.655
81.277,485.642
81.251,485.604
81.149,485.617
81.047,485.540
80.971,485.553
80.907,485.591
80.792,485.681
80.741,485.795
80.741,486.000
80.843,486.115
80.945,486.127
80.996,486.178
81.162,486.178
81.290,486.166
81.341,486.242
81.328,486.446
81.481,486.434
81.558,486.434
81.583,486.459
81.618,486.600
81.583,486.740
81.532,486.740
81.481,486.791
81.481,486.842
81.443,486.880
81.443,487.008
81.532,487.097
81.532,487.187
81.583,487.225
81.660,487.225
81.711,487.161
81.762,487.148
81.877,487.302
81.928,487.302
81.966,487.353
82.030,487.353
82.068,487.276
82.170,487.187
82.247,487.187
82.302,487.258
82.375,487.353
82.439,487.353
82.439,487.442
82.502,487.480
82.720,487.588
82.865,487.673
82.900,487.681
82.966,487.704
83.039,487.805
83.086,487.848
83.160,487.898
83.295,487.956
83.365,487.995
83.477,488.003
83.660,488.131
83.749,488.146
83.811,488.142
83.927,488.158
84.078,488.309
84.159,488.491
84.252,488.662
84.315,488.824
84.295,488.871
84.156,488.972
84.082,489.065
84.016,489.111
83.923,489.181
83.888,489.200
83.834,489.130
83.737,489.088
83.675,489.049
83.679,488.995
83.667,488.933
83.621,488.975
83.524,489.018
83.419,488.987
83.256,489.099
83.183,489.189
83.152,489.227
83.090,489.367
83.001,489.355
82.977,489.379
82.888,489.402
82.861,489.437
82.892,489.456
82.884,489.565
82.865,489.630
82.815,489.673
82.772,489.658
82.683,489.549
82.615,489.550
82.585,489.747
82.564,489.885
82.518,489.931
82.426,489.931
82.380,489.977
82.239,490.351
82.603,490.836
82.478,491.353
82.456,491.443
82.411,491.489
82.154,491.654
81.874,491.539
81.874,491.631
81.828,491.677
81.828,491.723
81.698,491.694
81.683,491.733
81.655,491.832
81.614,491.868
81.546,491.864
81.511,491.847
81.495,491.785
81.465,491.745
81.434,491.727
81.365,491.723
81.286,491.694
81.217,491.716
81.047,491.769
81.047,491.999
80.979,491.999
80.951,492.053
81.005,492.149
81.005,492.188
80.970,492.386
80.873,492.471
80.873,492.514
80.873,492.568
80.858,492.607
80.827,492.642
80.761,492.657
80.652,492.657
80.489,492.626
80.462,492.587
80.350,492.463
80.307,492.332
80.307,492.273
80.307,492.219
80.342,492.091
80.489,492.053
80.405,491.999
80.358,491.999
80.265,491.962
80.175,491.925
80.164,491.963
80.172,492.037
80.121,492.242
80.121,492.308
80.141,492.363
80.203,492.471
80.195,492.533
80.152,492.564
80.102,492.591
80.071,492.642
80.040,492.661
79.982,492.646
79.896,492.634
79.803,492.634
79.637,492.568
79.598,492.533
79.505,492.460
79.431,492.297
79.393,492.161
79.331,492.084
79.253,492.037
79.164,491.932
79.048,491.766
78.982,491.735
78.955,491.712
78.970,491.669
78.986,491.638
78.993,491.595
78.978,491.545
78.903,491.450
78.852,491.386
78.801,491.373
78.737,491.233
78.635,491.207
78.533,491.093
78.226,490.952
78.137,490.978
78.060,490.914
77.971,490.952
77.805,490.965
77.741,490.965
77.652,490.876
77.614,490.914
77.575,490.914
77.524,490.863
77.448,490.863
77.409,490.901
77.307,490.876
77.244,490.888
77.154,490.901
77.090,490.952
77.097,491.012
77.103,491.067
77.081,491.078
77.718,491.473
78.240,492.224
78.534,492.811
78.730,493.301
78.501,494.084
78.501,494.573
78.371,494.965
78.240,495.193
78.110,495.455
78.224,495.895
78.795,495.862
79.154,496.531
79.415,496.793
80.133,496.825
80.459,496.825
80.525,496.760
80.720,496.499
81.047,496.189
81.275,496.140
81.993,496.042
82.499,496.221
82.842,496.466
83.560,497.021
84.082,497.510
84.506,497.739
85.179,497.987
85.257,497.959
85.297,497.902
85.428,497.755
85.526,497.592
85.615,497.429
85.615,497.307
85.575,497.176
85.624,496.866
85.779,496.776
