latitude,longitude
-75.62322988118231,-144.36800022194956
-75.619873046875,-144.36770629882815
-75.61900329589844,-144.35079956054688
-75.6190414428711,-144.32696533203125
-75.61704254150389,-144.291748046875
-75.61418151855469,-144.2547149658203
-75.61327362060547,-144.20767211914062
-75.61251068115233,-144.16452026367188
-75.61323547363281,-144.13864135742188
-75.61605834960936,-144.13043212890625
-75.61703491210938,-144.10595703125
-75.61346435546875,-144.08609008789062
-75.60585021972656,-144.07366943359375
-75.59745025634766,-143.99435424804688
-75.59552764892578,-143.9480438232422
-75.59090423583983,-143.8988037109375
-75.58776092529298,-143.87554931640625
-75.58922576904295,-143.8539276123047
-75.58882904052734,-143.8399200439453
-75.58077239990233,-143.76609802246094
-75.57093811035156,-143.7300262451172
-75.57203674316405,-143.70945739746094
-75.57585144042969,-143.6830596923828
-75.5766830444336,-143.66107177734375
-75.57414245605467,-143.62953186035156
-75.56813049316405,-143.5908966064453
-75.56057739257812,-143.5763397216797
-75.5585250854492,-143.55638122558594
-75.55303192138672,-143.51190185546875
-75.54389953613281,-143.44786071777344
-75.54087829589842,-143.42861938476562
-75.53892517089844,-143.3888397216797
-75.53713989257811,-143.3441925048828
-75.53280639648438,-143.3179931640625
-75.52960205078124,-143.2949676513672
-75.53241729736328,-143.26051330566406
-75.54444885253905,-143.2201690673828
-75.54324340820314,-143.165771484375
-75.53443908691406,-143.04762268066406
-75.54025268554688,-143.00611877441406
-75.55794525146483,-142.908935546875
-75.55980682373045,-142.8551483154297
-75.55763244628905,-142.7916717529297
-75.55392456054686,-142.76348876953125
-75.54491424560545,-142.73617553710938
-75.53727722167967,-142.75067138671875
-75.53430938720702,-142.74656677246094
-75.53192138671874,-142.7253875732422
-75.53057098388672,-142.70103454589844
-75.5251235961914,-142.67820739746094
-75.51998138427734,-142.6741943359375
-75.51115417480467,-142.65951538085938
-75.50128936767578,-142.6480255126953
-75.48927307128905,-142.64529418945312
-75.47165679931639,-142.59628295898438
-75.46086120605469,-142.59425354003906
-75.45351409912108,-142.5817108154297
-75.45070648193358,-142.57281494140625
-75.4478988647461,-142.5639190673828
-75.43928527832031,-142.51438903808594
-75.4306355599489,-142.5336988518378
-75.43469644430347,-142.3527356700354
-75.43948009853345,-142.20093493613496
-75.44129943847655,-142.16506958007812
