x,y
445.678,579.090
445.712,579.231
445.715,579.314
445.793,579.411
445.927,579.334
446.087,579.318
446.113,579.420
446.151,579.433
446.125,579.471
446.151,579.573
446.138,579.650
446.202,579.701
446.176,579.854
446.189,579.892
446.279,579.918
446.291,580.045
446.342,580.084
446.342,580.148
446.368,580.173
446.393,580.224
446.368,580.314
446.419,580.352
446.457,580.428
446.495,580.454
446.521,580.492
446.547,580.543
446.547,580.581
446.585,580.684
446.649,580.786
446.700,580.862
446.712,580.913
446.738,580.939
446.802,580.926
446.840,580.952
446.929,581.028
446.968,581.105
446.968,581.169
447.095,581.194
447.121,581.233
447.185,581.258
447.236,581.322
447.274,581.335
447.300,581.373
447.427,581.437
447.453,581.488
447.657,581.449
447.708,581.500
447.772,581.564
447.810,581.590
447.963,581.603
448.002,581.628
448.040,581.641
448.066,581.679
448.053,581.756
448.129,581.743
448.155,581.781
448.180,581.820
448.231,581.832
448.270,581.883
448.499,581.998
448.525,582.024
448.538,582.062
448.576,582.151
448.614,582.215
448.678,582.292
448.742,582.305
449.023,582.190
449.087,582.088
449.176,582.100
449.380,582.011
449.635,581.769
449.805,581.706
450.063,581.577
450.443,581.459
451.040,581.373
451.078,581.424
451.193,581.488
451.244,581.501
451.282,581.539
451.525,581.539
451.780,581.386
451.980,581.262
452.165,581.060
452.222,580.951
452.290,580.952
452.469,580.952
452.584,580.913
452.610,580.786
452.571,580.773
452.546,580.735
452.597,580.658
452.584,580.594
452.763,580.556
452.801,580.518
452.839,580.518
452.865,580.543
452.980,580.518
452.992,580.556
453.082,580.569
453.107,580.594
453.107,580.633
453.133,580.658
453.248,580.696
453.324,580.735
453.452,580.735
453.516,580.760
453.631,580.773
453.694,580.786
453.707,580.875
453.758,580.875
453.758,580.811
453.797,580.811
453.797,580.735
453.860,580.683
453.873,580.824
453.937,580.824
453.988,580.888
454.065,580.875
454.103,580.901
454.141,580.977
454.141,581.015
454.167,581.041
454.154,581.271
454.205,581.283
454.269,581.194
454.358,581.181
454.511,580.990
454.511,581.066
454.409,581.169
454.499,581.156
454.524,581.118
454.550,581.079
454.601,581.105
454.575,581.169
454.652,581.207
454.754,581.181
454.818,581.079
454.933,581.041
455.047,580.952
455.073,580.888
455.124,580.888
455.086,580.990
455.175,581.003
455.252,581.003
455.290,581.003
455.571,580.875
455.584,581.003
455.635,581.015
455.660,580.964
455.698,581.015
455.737,581.003
455.711,580.952
455.724,580.913
455.775,580.926
455.775,580.964
455.801,580.990
455.864,580.939
455.852,580.888
455.813,580.875
455.813,580.837
455.864,580.850
455.890,580.888
455.966,580.888
456.107,580.773
456.234,580.722
456.273,580.735
456.209,580.811
456.375,580.811
456.630,580.722
456.719,580.760
456.745,580.786
456.783,580.824
457.077,580.722
457.256,580.735
457.281,580.709
457.268,580.658
457.319,580.607
457.485,580.594
457.613,580.505
457.715,580.518
457.919,580.416
458.034,580.416
458.175,580.301
458.481,580.288
458.762,580.007
458.877,579.764
459.196,579.611
459.247,579.611
459.298,579.701
459.374,579.739
459.426,579.739
459.477,579.637
459.553,579.611
459.553,579.573
459.515,579.548
459.528,579.509
459.719,579.522
459.783,579.497
459.796,579.535
459.770,579.599
459.796,579.662
459.977,579.663
460.204,579.650
460.230,579.688
460.293,579.688
460.489,579.682
460.753,579.586
460.753,579.688
460.830,579.688
460.881,579.752
460.932,579.790
460.970,579.803
461.008,579.841
461.123,579.828
461.149,579.880
461.225,579.905
461.251,579.956
461.353,579.918
461.379,579.956
461.404,580.033
461.468,580.020
461.557,579.867
461.634,579.867
461.672,579.918
461.698,579.943
461.736,579.956
461.749,579.994
461.812,580.071
461.953,580.058
461.978,580.096
462.029,580.097
462.131,580.033
462.374,580.020
462.387,580.122
462.456,580.204
462.652,580.217
462.848,580.195
463.020,580.192
463.076,580.122
463.178,580.033
463.280,580.020
463.382,579.943
463.459,579.943
463.446,579.880
463.497,579.867
463.536,579.892
463.561,579.918
463.459,580.020
463.472,580.058
463.650,580.045
463.577,580.292
463.599,580.326
463.638,580.326
463.638,580.288
463.676,580.314
463.727,580.186
463.829,580.084
463.842,580.122
464.046,580.122
464.072,580.071
464.008,580.045
464.123,580.007
464.212,579.879
464.263,579.892
464.301,579.918
464.314,579.879
464.518,579.777
464.582,579.790
464.620,579.828
464.761,579.816
464.799,579.828
464.825,579.892
464.837,579.943
464.863,579.969
464.901,579.969
464.927,579.854
464.901,579.816
464.889,579.752
464.940,579.701
465.054,579.650
465.131,579.675
465.246,579.662
465.310,579.611
465.374,579.484
465.399,579.535
465.412,579.445
465.552,579.369
465.552,579.280
465.680,579.305
465.680,579.229
465.759,579.329
465.912,579.252
465.988,579.278
466.132,579.131
466.119,579.041
466.196,578.965
466.196,578.926
466.327,578.786
466.516,578.543
466.542,578.416
466.580,578.466
466.631,578.454
466.695,578.326
466.835,578.173
466.925,578.173
466.912,578.058
467.014,578.083
467.033,578.016
467.250,577.824
467.288,577.850
467.275,577.965
467.416,577.939
467.429,577.990
467.467,578.003
467.505,577.965
467.518,578.003
467.582,578.016
467.607,578.042
467.661,578.111
467.944,578.028
467.891,577.884
467.888,577.761
467.965,577.773
467.990,577.710
468.080,577.671
468.207,577.671
468.233,577.709
468.220,577.812
468.156,577.863
468.169,577.927
468.105,578.016
468.182,578.016
468.309,577.901
468.411,577.722
468.514,577.697
468.616,577.595
468.616,577.531
468.679,577.505
468.782,577.288
468.922,577.288
468.999,577.148
469.139,577.059
469.216,577.059
469.254,577.097
469.369,577.110
469.433,576.880
469.650,576.752
469.764,576.561
469.803,576.586
469.803,576.637
469.841,576.663
469.905,576.650
469.942,576.569
469.981,576.612
470.020,576.599
470.020,576.484
470.058,576.459
470.045,576.395
470.020,576.357
470.020,576.293
470.058,576.229
470.313,576.191
470.390,576.152
470.415,576.101
470.390,576.076
470.505,575.974
470.505,576.050
470.466,576.140
470.518,576.178
470.518,576.216
470.479,576.229
470.479,576.446
470.390,576.535
470.415,576.586
470.415,576.663
470.339,576.701
470.339,576.778
470.428,576.854
470.403,576.982
470.581,576.956
470.530,577.059
470.543,577.122
470.581,577.122
470.594,577.084
470.632,577.084
470.645,577.122
470.683,577.122
470.786,577.084
470.862,577.084
470.951,577.033
471.028,577.046
471.054,577.084
471.105,577.084
471.168,577.046
471.169,576.944
471.207,576.956
471.258,576.995
471.283,577.033
471.385,577.059
471.411,577.084
471.436,577.110
471.475,577.122
471.526,577.148
471.551,577.186
471.717,577.237
471.960,577.263
471.998,577.276
472.139,577.276
472.177,577.301
472.202,577.276
472.343,577.288
472.636,577.122
472.764,577.148
472.904,577.071
472.981,577.084
473.032,577.007
473.122,577.033
473.160,577.033
473.555,576.637
473.632,576.650
473.657,576.676
473.747,576.676
473.772,576.625
473.925,576.535
473.989,576.382
473.989,576.293
474.066,576.216
474.168,576.203
474.219,576.267
474.296,576.267
474.308,576.152
474.602,575.859
474.896,575.897
474.972,575.859
474.934,575.757
474.960,575.591
475.113,575.438
475.151,575.323
475.164,575.067
475.113,574.991
475.100,574.914
475.074,574.889
475.057,574.796
475.205,574.807
475.266,574.729
475.351,574.651
475.508,574.570
475.559,574.519
475.547,574.455
475.483,574.378
475.444,574.340
475.495,574.263
475.495,574.199
475.572,574.200
475.547,574.365
475.572,574.391
475.649,574.404
475.700,574.416
475.713,574.467
475.751,574.519
475.789,574.544
475.776,574.633
475.815,574.672
475.853,574.723
476.274,574.748
476.300,574.787
476.274,574.850
476.427,574.838
476.516,574.774
476.606,574.787
476.721,574.646
476.708,574.570
476.670,574.557
476.695,574.506
476.785,574.531
476.810,574.416
476.848,574.416
476.848,574.467
476.887,574.480
476.912,574.378
476.963,574.327
477.002,574.327
477.027,574.365
477.101,574.292
477.129,574.314
477.193,574.314
477.308,574.148
477.346,574.008
477.474,573.957
477.487,573.880
477.611,573.757
477.665,573.612
477.691,573.587
477.729,573.599
477.831,573.561
477.882,573.510
477.985,573.476
478.061,573.466
478.163,573.478
478.253,573.510
478.304,573.587
478.329,573.612
478.393,573.612
478.418,573.574
478.495,573.574
478.603,573.542
478.642,573.581
478.693,573.619
478.744,573.657
478.782,573.734
478.795,573.875
478.808,573.913
478.801,574.161
478.878,574.365
478.929,574.416
479.044,574.416
479.082,574.442
479.095,574.480
479.133,574.519
479.159,574.570
479.171,574.659
479.197,574.684
479.286,574.710
479.312,574.748
479.414,574.723
479.542,574.748
479.516,575.221
479.554,575.259
479.657,575.259
479.784,575.297
479.861,575.374
479.886,575.438
479.925,575.463
479.925,575.680
479.950,575.718
479.988,575.757
480.027,575.769
480.040,575.821
480.078,575.859
480.154,575.871
480.180,575.910
480.359,575.923
480.410,575.961
480.435,575.999
480.652,576.012
480.780,575.935
480.856,575.961
480.920,575.935
481.112,575.948
481.227,575.974
481.290,575.986
481.431,575.897
481.520,575.910
481.686,575.744
481.839,575.718
481.980,575.604
482.069,575.438
482.095,575.297
482.171,575.221
482.171,575.093
482.209,575.042
482.388,574.965
482.567,574.991
482.631,574.901
482.656,574.736
482.707,574.685
482.975,574.672
483.039,574.633
483.090,574.506
483.090,574.416
483.154,574.314
483.141,574.238
483.192,574.174
483.179,574.136
483.154,574.097
483.052,574.008
482.979,574.037
482.879,574.012
482.733,574.021
482.835,573.880
482.797,573.855
482.720,573.842
482.643,573.791
482.554,573.778
482.580,573.689
482.669,573.587
482.852,573.383
483.090,573.025
483.103,572.923
483.167,572.821
483.231,572.808
483.345,572.706
483.333,572.591
483.422,572.489
483.435,572.323
483.473,572.272
483.460,572.132
483.499,572.093
483.448,571.991
483.448,571.940
483.499,571.876
483.486,571.672
483.524,571.608
483.533,571.545
483.435,571.571
483.374,571.581
483.316,571.612
483.256,571.623
483.186,571.664
483.063,571.702
483.019,571.700
482.913,571.726
482.862,571.709
482.805,571.709
482.763,571.668
482.717,571.636
482.603,571.668
482.549,571.703
482.503,571.703
482.457,571.749
482.257,571.797
482.181,571.841
481.981,571.941
481.906,571.978
481.860,572.024
481.814,572.024
481.768,572.070
481.676,572.116
481.630,572.162
481.584,572.162
481.538,572.208
481.499,572.177
481.470,572.150
481.407,572.119
481.322,572.152
481.290,572.128
481.174,572.079
481.146,572.060
481.098,572.011
481.102,571.972
481.124,571.887
481.124,571.841
481.124,571.795
481.124,571.749
481.170,571.703
481.216,571.703
481.262,571.657
481.308,571.657
481.354,571.611
481.457,571.557
481.572,571.481
481.617,571.446
481.713,571.336
481.755,571.280
481.784,571.241
481.830,571.187
481.900,571.120
481.998,571.105
482.054,571.060
482.049,570.995
482.006,570.962
481.859,570.895
481.840,570.835
481.846,570.765
481.830,570.706
481.830,570.621
481.863,570.518
481.948,570.437
482.049,570.403
482.161,570.413
482.258,570.417
482.307,570.409
482.376,570.416
482.517,570.464
482.630,570.482
482.728,570.488
482.791,570.493
482.847,570.456
482.951,570.473
483.036,570.559
483.192,570.140
483.282,569.987
483.243,569.962
483.278,569.881
483.231,569.834
483.218,569.745
483.192,569.719
483.205,569.617
483.167,569.579
483.154,569.515
483.192,569.515
483.243,569.528
483.256,569.464
483.294,569.464
483.294,569.528
483.371,569.541
483.396,569.387
483.396,569.336
483.358,569.285
483.358,569.234
483.524,568.966
483.511,568.928
483.384,568.979
483.448,568.890
483.448,568.775
483.486,568.698
483.396,568.698
483.473,568.660
483.473,568.596
483.422,568.596
483.422,568.558
483.282,568.558
483.256,568.405
483.282,568.162
483.399,567.890
483.224,567.760
483.292,567.568
483.439,567.455
483.496,567.421
483.552,567.353
483.552,567.297
483.518,567.240
483.597,567.082
483.611,566.936
483.533,566.635
483.617,566.502
483.699,566.357
483.749,566.214
483.733,565.940
483.722,565.849
483.597,565.747
483.530,565.713
483.388,565.766
483.174,565.773
483.033,565.718
482.779,565.644
482.607,565.554
482.489,565.326
482.076,564.941
481.850,564.693
481.692,564.348
481.680,564.206
481.760,564.110
481.861,564.054
482.020,564.025
482.314,564.031
482.500,564.065
482.664,564.076
482.772,564.116
482.902,564.178
483.026,564.218
483.094,564.246
483.151,564.274
483.224,564.280
483.524,564.444
484.000,564.640
484.175,564.712
484.413,564.764
484.511,564.691
484.627,564.483
484.706,564.319
484.808,564.184
485.022,563.986
485.096,563.974
485.158,564.150
485.107,564.348
485.051,564.772
485.040,564.851
485.011,565.145
484.994,565.286
485.017,565.552
485.028,565.688
485.056,565.891
485.090,566.005
485.124,566.039
485.209,566.135
485.237,566.350
485.294,566.451
485.428,566.627
485.599,566.700
485.775,566.858
485.796,566.988
485.873,567.026
485.873,567.077
485.937,567.154
486.000,567.166
486.026,567.192
486.064,567.281
486.141,567.281
486.179,567.358
486.294,567.371
486.319,567.409
486.396,567.422
486.549,567.383
486.562,567.422
486.651,567.434
486.753,567.358
486.817,567.371
486.855,567.307
486.958,567.269
487.021,567.192
487.251,567.192
487.532,567.026
487.647,567.013
487.813,566.784
487.928,566.732
488.055,566.605
488.119,566.605
488.145,566.630
488.208,566.528
488.362,566.464
488.438,566.464
488.464,566.503
488.515,566.516
488.540,566.541
488.706,566.464
488.745,566.426
488.745,566.349
488.923,566.222
488.923,566.184
488.872,566.145
488.847,566.094
488.872,565.992
488.911,566.018
488.911,566.069
488.949,566.133
488.974,566.171
489.000,566.260
489.051,566.298
489.089,566.324
489.153,566.273
489.153,566.184
489.281,566.145
489.281,566.260
489.242,566.235
489.204,566.235
489.204,566.286
489.230,566.311
489.242,566.388
489.268,566.452
489.319,566.490
489.434,566.452
489.434,566.579
489.498,566.554
489.523,566.477
489.600,566.477
489.510,566.630
489.523,566.835
489.498,566.935
489.794,566.820
490.147,566.910
490.318,566.927
490.370,566.909
490.441,566.969
490.504,566.977
490.686,566.876
490.754,566.689
490.769,566.499
490.862,566.447
490.974,566.495
491.033,566.596
491.030,566.712
491.052,566.906
491.019,567.085
490.985,567.196
490.836,567.364
490.567,567.502
490.381,567.655
490.266,567.729
490.228,567.815
490.303,567.860
490.463,567.864
490.657,567.856
490.787,567.987
490.780,568.225
490.750,568.356
490.664,568.400
490.590,568.352
490.512,568.303
490.411,568.281
490.191,568.330
489.833,568.475
489.449,568.542
489.248,568.546
489.155,568.568
489.089,568.596
488.783,568.979
488.745,569.119
488.591,569.285
488.591,569.400
488.617,569.426
488.643,569.502
488.642,569.604
488.464,569.783
488.477,569.860
488.438,569.923
488.426,570.115
488.425,570.230
488.502,570.294
488.540,570.370
488.540,570.409
488.566,570.434
488.566,570.830
488.681,570.906
488.719,570.919
488.783,570.970
488.859,571.021
488.911,571.085
488.936,571.123
489.013,571.213
489.051,571.238
489.089,571.264
489.102,571.404
489.268,571.430
489.306,571.455
489.383,571.506
489.421,571.545
489.434,571.596
489.472,571.621
489.740,571.634
489.791,571.595
490.008,571.608
490.123,571.634
490.149,571.672
490.251,571.672
490.302,571.685
490.366,571.621
490.544,571.634
490.672,571.570
490.787,571.557
491.004,571.391
491.183,571.391
491.323,571.276
491.412,571.238
491.451,571.238
491.476,571.264
491.706,571.111
491.821,571.111
491.987,570.919
492.280,570.766
492.395,570.587
492.497,570.536
492.638,570.357
492.791,570.306
493.046,570.102
493.084,570.115
493.212,570.166
493.238,570.204
493.289,570.230
493.493,570.243
493.531,570.243
493.557,570.281
493.646,570.294
493.799,570.255
493.901,570.192
493.978,570.064
493.965,569.962
493.914,569.783
493.889,569.758
493.863,569.643
493.812,569.604
493.774,569.579
493.735,569.566
493.697,569.528
493.710,569.451
493.684,569.426
493.684,569.387
493.620,569.324
493.518,569.311
493.493,569.285
493.442,569.158
493.544,569.170
493.544,569.132
493.506,569.119
493.429,569.043
493.378,568.941
493.212,568.915
493.123,568.928
493.123,568.775
493.092,568.765
492.960,568.787
492.850,568.868
492.638,568.934
492.499,568.970
492.419,568.985
492.360,568.941
492.397,568.875
492.375,568.765
492.287,568.700
492.221,568.626
492.214,568.509
492.316,568.363
492.411,568.239
492.441,568.085
492.580,567.975
492.951,567.830
492.931,567.741
492.944,567.652
493.238,567.294
493.352,567.256
493.334,567.203
493.442,567.013
493.352,567.077
493.352,567.000
493.416,566.937
493.416,566.873
493.391,566.835
493.608,566.835
493.672,566.796
493.774,566.592
493.774,566.375
493.723,566.324
493.735,566.247
493.697,566.209
493.697,566.145
493.633,566.094
493.633,566.018
493.569,566.005
493.557,566.043
493.518,566.043
493.557,565.903
493.365,565.801
493.250,565.686
493.199,565.673
493.165,565.620
493.032,565.596
492.909,565.570
492.703,565.531
492.515,565.458
492.469,565.452
492.355,565.432
492.257,565.377
492.189,565.360
492.145,565.327
492.044,565.272
491.968,565.272
491.904,565.301
491.812,565.344
491.696,565.401
491.641,565.375
491.637,565.336
491.615,565.305
491.519,565.281
491.354,565.270
491.243,565.231
491.162,565.185
491.151,565.108
491.170,565.040
491.238,564.985
491.297,564.933
491.414,564.874
491.462,564.867
491.600,564.909
491.663,564.911
491.744,564.970
491.816,564.983
492.009,564.869
492.066,564.812
492.123,564.760
492.167,564.709
492.198,564.657
492.257,564.630
492.303,564.624
492.441,564.705
492.584,564.742
492.752,564.871
492.834,564.910
492.914,564.940
493.037,565.029
493.161,565.060
493.174,564.997
493.365,564.741
493.467,564.665
493.531,564.665
493.569,564.677
493.582,564.716
493.672,564.716
493.723,564.907
493.748,564.933
493.799,564.958
494.003,564.831
494.118,564.677
494.144,564.588
494.093,564.537
494.105,564.371
494.093,564.333
494.042,564.282
494.093,564.103
494.054,564.078
494.029,563.899
494.157,563.784
494.118,563.720
494.118,563.669
494.271,563.541
494.233,563.312
494.182,563.184
494.195,563.056
494.271,562.929
494.271,562.852
494.233,562.814
494.233,562.648
494.335,562.635
494.348,562.533
494.399,562.508
494.374,562.444
494.335,562.431
494.297,562.380
494.259,562.367
494.233,562.239
494.297,562.112
494.399,562.061
494.437,561.984
494.552,561.908
494.591,561.997
494.642,562.035
494.591,562.291
494.539,562.380
494.616,562.380
494.616,562.418
494.552,562.508
494.591,562.508
494.654,562.559
494.705,562.597
494.769,562.686
494.820,562.673
494.910,562.571
494.897,562.444
494.948,562.456
494.999,562.482
495.037,562.482
495.037,562.380
495.088,562.329
495.063,562.239
495.178,562.125
495.275,562.077
495.238,561.939
495.207,561.809
495.210,561.657
495.269,561.490
495.377,561.879
495.451,561.989
495.486,562.062
495.522,562.099
495.447,562.236
495.328,562.330
495.341,562.427
495.539,562.347
495.663,562.209
495.701,561.895
495.777,561.905
495.856,562.001
495.974,561.988
496.020,561.844
496.084,561.882
496.097,561.920
496.314,561.971
496.314,562.035
496.250,562.048
496.199,562.010
496.097,562.061
496.097,562.112
495.922,562.239
495.917,562.353
495.984,562.415
496.113,562.421
496.196,562.475
496.132,562.635
496.073,562.799
495.995,562.916
495.867,562.890
495.841,562.916
495.854,563.018
495.803,563.044
495.803,563.146
495.918,563.299
495.905,563.503
495.765,563.618
495.790,563.656
495.778,563.746
495.663,563.784
495.612,563.848
495.446,563.937
495.344,563.937
495.305,564.039
495.305,564.103
495.548,564.128
495.637,564.078
495.714,564.244
495.829,564.180
495.892,564.295
495.931,564.473
496.148,564.346
496.097,564.550
496.122,564.652
496.046,564.882
496.071,564.933
496.186,564.945
496.263,564.882
496.237,564.971
496.275,565.086
496.378,565.035
496.378,564.933
496.454,564.856
496.454,564.805
496.505,564.792
496.492,564.933
496.416,565.035
496.416,565.086
496.441,565.111
496.505,565.150
496.569,565.150
496.633,565.201
496.850,565.162
496.888,565.201
496.939,565.201
496.977,565.214
497.041,565.124
497.105,565.137
497.297,565.035
497.335,565.073
497.386,565.111
497.462,565.175
497.514,565.226
497.526,565.265
497.565,565.277
497.702,565.193
497.794,565.137
497.923,565.172
497.833,565.048
497.871,564.958
498.037,564.958
498.288,565.014
498.245,564.914
498.203,564.856
498.254,564.856
498.356,564.885
498.318,564.780
498.292,564.716
498.356,564.690
498.394,564.754
498.496,564.741
498.573,564.792
498.611,564.818
498.611,564.882
498.637,564.907
498.701,564.869
498.828,564.882
498.770,564.939
498.684,564.978
498.616,564.989
498.530,565.038
498.558,565.081
498.633,565.107
498.640,565.150
498.551,565.228
498.535,565.272
498.415,565.347
498.416,565.300
498.439,565.220
498.418,565.181
498.291,565.273
498.276,565.364
498.187,565.355
498.108,565.423
498.070,565.527
498.069,565.561
498.108,565.580
498.068,565.629
498.073,565.696
498.126,565.750
497.982,565.791
497.892,565.859
497.896,565.916
497.914,566.023
497.914,566.125
497.921,566.159
497.973,566.171
497.999,566.196
497.858,566.319
497.488,566.720
497.437,566.835
497.437,567.026
497.488,567.090
497.539,567.218
497.565,567.256
497.603,567.307
497.654,567.383
497.705,567.409
497.769,567.498
497.807,567.511
497.845,567.562
497.909,567.588
497.922,567.651
497.948,567.677
497.986,567.690
498.011,567.728
498.062,567.741
498.101,567.805
498.152,567.856
498.190,567.868
498.216,567.945
498.318,568.098
498.407,568.149
498.445,568.200
498.496,568.226
498.560,568.264
498.586,568.315
498.624,568.328
498.637,568.379
498.764,568.519
498.803,568.532
498.892,568.596
498.918,568.634
498.969,568.647
498.981,568.698
499.045,568.762
499.109,568.775
499.173,568.749
499.211,568.787
499.275,568.813
499.352,568.851
499.415,568.839
499.466,568.902
499.505,568.928
499.543,568.953
499.607,568.979
499.671,569.056
499.747,569.068
499.786,569.145
499.811,569.183
499.888,569.196
499.939,569.221
500.041,569.221
500.092,569.273
500.322,569.311
500.437,569.362
500.500,569.387
500.590,569.375
500.615,569.400
500.743,569.426
500.781,569.438
500.960,569.464
500.998,569.477
501.075,569.515
501.113,569.528
501.202,569.528
501.330,569.566
501.585,569.553
501.636,569.579
501.713,569.592
501.853,569.515
501.955,569.515
502.058,569.477
502.083,569.502
502.147,569.502
502.568,569.311
502.645,569.311
502.798,569.119
502.900,569.068
502.938,568.979
503.245,568.800
503.436,568.736
503.832,568.290
504.100,568.149
504.164,568.022
504.278,567.907
504.432,567.881
504.534,567.805
504.674,567.830
504.738,567.779
504.917,567.728
504.980,567.754
505.070,567.766
505.210,567.485
505.210,567.383
505.274,567.281
505.261,567.205
505.351,567.103
505.415,567.128
505.415,566.962
505.453,566.924
505.491,566.924
505.529,566.962
505.581,567.103
505.759,567.115
505.785,567.166
505.823,567.166
505.861,567.205
505.912,567.179
505.976,567.192
506.027,567.230
506.053,567.256
506.078,567.358
506.155,567.307
506.282,567.294
506.397,567.294
506.436,567.332
506.474,567.332
506.525,567.294
506.640,567.307
506.704,567.268
506.870,567.294
507.058,567.212
507.216,567.169
507.332,567.094
507.469,567.064
507.675,566.983
508.133,566.911
508.261,566.847
508.423,566.730
508.554,566.681
508.783,566.492
508.924,566.391
509.001,566.362
509.116,566.286
509.256,566.247
509.333,566.158
509.550,566.094
509.652,565.954
509.793,565.916
509.856,565.839
510.214,565.673
510.341,565.545
510.467,565.359
510.597,565.175
510.737,565.137
510.806,565.086
511.031,564.920
511.120,564.741
511.299,564.588
511.419,564.407
511.494,564.223
511.805,563.963
511.856,563.835
511.984,563.720
511.997,563.618
512.444,563.098
512.770,563.038
513.129,562.769
513.499,562.608
513.512,562.570
513.680,562.429
513.826,562.384
514.201,561.842
514.303,561.727
514.541,561.589
514.758,561.474
514.847,561.397
514.885,561.308
515.035,561.235
515.345,561.129
515.447,561.001
515.613,560.874
515.651,560.887
515.715,560.784
515.804,560.772
515.919,560.657
515.907,560.414
515.970,560.248
515.958,560.095
516.009,560.019
515.947,559.815
516.049,559.713
516.088,559.573
516.351,559.304
516.407,559.203
516.501,559.024
516.762,558.826
516.850,558.606
517.008,558.576
517.055,558.410
517.057,558.314
517.075,558.225
517.120,558.131
517.171,557.990
517.274,557.901
517.322,557.819
517.414,557.735
517.489,557.623
517.555,557.327
517.655,557.210
517.770,557.070
517.774,556.959
517.884,556.825
517.998,556.636
