x,y
48.946,518.255
49.073,518.293
49.201,518.459
49.201,518.586
49.354,518.765
49.341,518.931
49.431,519.059
49.712,519.199
49.775,519.161
49.852,519.135
49.903,519.097
49.980,519.071
50.145,519.071
50.197,519.123
50.197,519.186
50.133,519.276
50.145,519.365
50.273,519.441
50.350,519.416
50.388,519.378
50.439,519.390
50.426,519.505
50.528,519.633
50.516,519.761
50.439,519.837
50.362,519.837
50.248,519.761
49.877,519.722
49.750,519.646
49.724,519.671
49.660,519.646
49.584,519.659
49.520,519.608
49.456,519.607
49.482,519.684
49.533,519.684
49.648,519.748
49.622,519.824
49.622,519.876
49.584,519.914
49.546,519.914
49.520,519.939
49.469,519.939
49.392,519.901
49.162,519.901
49.112,519.901
49.086,519.927
48.873,519.910
48.741,519.812
48.741,519.710
48.614,519.633
48.614,519.671
48.588,519.697
48.550,519.697
48.563,519.748
48.524,519.761
48.614,519.837
48.614,519.875
48.575,519.901
48.575,519.965
48.473,519.901
48.422,520.016
48.550,520.284
48.461,520.246
48.435,520.297
48.665,520.488
48.690,520.450
48.729,520.463
48.792,520.654
48.792,520.705
48.741,520.769
48.895,520.897
48.895,520.820
49.022,520.795
49.099,520.769
49.175,520.769
49.226,520.705
49.303,520.718
49.316,520.680
49.380,520.641
49.456,520.641
49.558,520.782
49.609,520.769
49.648,520.756
49.711,520.769
49.737,520.846
49.801,520.833
49.852,520.795
49.928,520.794
49.992,520.897
49.967,520.999
49.992,521.024
50.107,521.037
50.145,521.101
50.120,521.292
50.069,521.318
50.031,521.356
49.903,521.369
49.826,521.446
49.737,521.420
49.686,521.369
49.635,521.369
49.584,521.420
49.495,521.433
49.418,521.407
49.380,521.433
49.354,521.509
49.392,521.573
49.316,521.573
49.316,521.624
49.392,521.739
49.354,521.803
49.380,521.880
49.469,521.943
49.533,521.982
49.456,522.007
49.456,522.045
49.533,522.109
49.507,522.135
49.520,522.211
49.405,522.199
49.354,522.199
49.329,522.224
49.277,522.224
49.214,522.096
49.035,521.956
48.997,521.994
48.997,522.058
48.946,522.109
48.946,522.160
48.895,522.173
48.844,522.148
48.792,522.033
48.805,521.867
48.856,521.828
48.856,521.777
48.754,521.714
48.716,521.828
48.652,521.854
48.627,521.892
48.575,521.892
48.588,521.828
48.601,521.752
48.473,521.765
48.486,521.688
48.448,521.650
48.486,521.586
48.550,521.535
48.346,521.343
48.256,521.292
48.129,521.305
47.988,521.165
47.925,521.190
47.886,521.216
47.656,520.973
47.593,520.948
47.376,520.948
47.376,520.986
47.465,521.012
47.529,521.177
47.414,521.177
47.363,521.292
47.324,521.292
47.401,521.446
47.376,521.484
47.388,521.586
47.350,521.611
47.299,521.637
47.222,521.650
47.248,521.752
47.184,521.752
47.044,521.624
47.005,521.650
46.916,521.624
46.852,521.650
46.827,521.675
46.750,521.675
46.712,521.637
46.635,521.650
46.559,521.573
46.533,521.637
46.571,521.688
46.495,521.675
46.457,521.688
46.291,521.522
46.125,521.548
45.924,521.576
46.023,521.650
46.125,521.650
46.125,521.701
46.265,521.765
46.265,521.828
46.201,521.879
46.176,521.969
46.023,521.854
45.984,521.892
45.946,521.892
45.870,521.841
45.780,521.841
45.729,521.879
45.678,521.956
45.589,521.994
45.538,522.033
45.499,522.033
45.448,522.096
45.333,522.096
45.244,522.109
45.193,522.147
45.155,522.160
44.989,522.186
44.938,522.250
44.925,522.339
44.823,522.352
44.759,522.581
44.836,522.760
45.027,522.850
45.027,522.888
44.989,522.913
45.002,523.003
44.950,523.041
44.861,523.028
44.797,523.118
44.746,523.105
44.721,523.041
44.644,522.990
44.644,522.901
44.580,522.901
44.555,523.003
44.491,523.054
44.529,523.130
44.453,523.130
44.414,523.143
44.440,523.232
44.593,523.373
44.568,523.513
44.542,523.539
44.491,523.539
44.440,523.513
44.414,523.539
44.427,523.603
44.376,523.615
44.338,523.577
44.376,523.424
44.351,523.386
44.287,523.386
44.223,523.526
44.185,523.641
44.172,523.730
44.159,523.794
44.121,523.807
44.121,523.935
44.197,523.998
44.197,524.037
44.057,524.037
44.057,524.100
44.121,524.164
44.121,524.203
44.070,524.215
44.044,524.254
44.095,524.407
44.159,524.420
44.197,524.356
44.197,524.228
44.236,524.228
44.351,524.037
44.453,524.037
44.491,523.973
44.555,523.960
44.606,523.998
44.606,524.075
44.529,524.088
44.414,524.241
44.414,524.356
44.453,524.420
44.376,524.420
44.389,524.496
44.427,524.509
44.389,524.547
44.376,524.713
44.414,524.726
44.466,524.662
44.465,524.573
44.555,524.560
44.593,524.547
44.619,524.496
44.682,524.522
44.734,524.496
44.797,524.496
44.823,524.534
44.746,524.637
44.734,524.726
44.785,524.751
44.823,524.700
44.836,524.764
44.874,524.777
44.887,524.713
44.848,524.624
44.925,524.522
45.002,524.522
45.053,524.560
45.053,524.649
45.104,524.713
45.065,524.751
45.027,524.790
45.065,524.879
45.104,524.854
45.167,524.828
45.270,524.828
45.321,524.866
45.308,524.943
45.206,524.981
45.167,524.994
45.167,525.032
45.257,525.071
45.231,525.173
45.295,525.198
45.423,525.083
45.487,525.160
45.461,525.224
45.397,525.236
45.397,525.275
45.487,525.339
45.563,525.339
45.610,525.398
45.576,525.428
45.601,525.479
45.640,525.479
45.665,525.453
45.831,525.453
45.933,525.568
45.946,525.747
45.869,525.824
45.831,525.836
45.755,525.875
45.691,525.887
45.729,526.066
45.831,526.168
45.921,526.372
45.946,526.398
46.035,526.385
46.150,526.155
46.303,526.181
46.329,526.206
46.316,526.321
46.380,526.321
46.495,526.155
46.520,526.079
46.584,526.066
46.648,526.104
46.661,526.207
46.737,526.245
46.725,526.296
46.674,526.309
46.661,526.398
46.699,526.449
46.686,526.526
46.750,526.602
46.814,526.602
46.954,526.436
47.056,526.487
47.120,526.589
47.057,526.730
47.018,526.730
46.954,526.781
46.891,526.794
46.827,526.857
46.788,526.870
46.750,526.883
46.788,526.985
46.903,527.087
46.878,527.151
46.891,527.279
46.840,527.330
46.725,527.317
46.674,527.189
46.597,527.151
46.610,527.304
46.571,527.355
46.495,527.368
46.406,527.304
46.367,527.330
46.303,527.304
46.252,527.317
46.091,527.323
45.997,527.419
45.972,527.483
45.997,527.611
45.972,527.674
45.870,527.764
45.806,527.764
45.767,527.725
45.806,527.547
45.767,527.394
45.793,527.304
45.691,527.177
45.665,527.202
45.627,527.202
45.627,527.164
45.627,527.125
45.576,527.113
45.563,527.074
45.525,527.062
45.499,527.100
45.423,527.087
45.435,527.151
45.397,527.151
45.295,527.023
45.257,527.023
45.231,527.049
45.091,527.062
45.040,526.985
44.989,526.985
44.938,526.998
44.836,527.113
44.721,526.998
