latitude,longitude
-68.42016925009705,-62.88386671538999
-68.4373460711367,-62.903194904013866
-68.44578207417136,-62.9565675360497
-68.44657765296631,-63.01186524674738
-68.43352207244598,-63.13823684342249
-68.43502515397118,-63.3092510030065
-68.44905701517476,-63.411164679088294
-68.47511444817492,-63.475178856557534
-68.4972848086628,-63.59651291788062
-68.52250858381416,-63.73549347121227
-68.53946579358549,-63.829493908834536
-68.5653580875667,-63.89430263605104
-68.61033102175358,-63.9510397435124
-68.65538301556589,-63.98183471563805
-68.69987488094175,-63.991751239869515
-68.71901875607637,-63.97475060039499
-68.73631614335952,-63.93839226037749
-68.74471492005533,-63.896513399051294
-68.76145856379935,-63.821427894057805
-68.78190414178418,-63.78492122329393
-68.81190449032357,-63.73969177489224
-68.83293362605193,-63.72415353382939
-68.8475672119854,-63.7261201592165
-68.87050362347765,-63.71233077590364
-68.88896716453941,-63.70904747391641
-68.90350267006399,-63.76401382259508
-68.88738324757638,-63.85203281282102
-68.89144191134197,-63.98279049108897
-68.8955398775827,-64.07827785926766
-68.87324967437985,-64.22226558556824
-68.88351821417925,-64.32681185540045
-68.90236806417914,-64.47252125893058
-68.91529276916155,-64.53859387662277
-68.93063166300303,-64.61904422935626
-68.94464363453329,-64.7013060380896
-68.95793219949243,-64.78895106282529
-68.96246937363358,-64.85305728071474
-68.95381212979682,-64.89498259467729
-68.93594852088577,-64.9662968065106
-68.95787198201013,-64.93780130296882
-68.97910615273796,-64.91451772580184
-69.0154025967258,-64.91535640601708
-69.04714787452843,-64.92654795518149
-69.07115530255341,-64.94789785334636
-69.1033231844474,-65.04665646973352
-69.13936168961813,-65.0745336899893
-69.17908981354168,-65.11535213107803
-69.22399036452342,-65.11606332833651
-69.2215448093611,-65.12298927679136
-69.17733455234165,-65.24777351844976
-69.15202345550821,-65.3421479581639
-69.12834568381359,-65.50437620505905
-69.0912782615607,-65.70047358650905
-69.07278755774654,-65.78935583767466
-69.03892507517293,-65.87981181539423
-68.97825043625573,-65.92939447848855
-68.9583110052383,-65.94116334572061
-68.92128505392738,-65.90480063656715
-68.89639157363206,-65.86646391714655
-68.88886831737784,-65.8585089821551
-68.86289104693172,-65.8907624808641
-68.80688457840188,-65.96861837113104
-68.79534153946108,-66.05165969497382
-68.79030843427473,-66.23397950646066
-68.74358298991957,-66.28210158985189
-68.74987883735852,-66.39008392543852
-68.7694175193823,-66.43505474115223
-68.78780884985859,-66.47290545650806
-68.81185929783882,-66.54689742441931
-68.82881192432524,-66.65523800915105
-68.87409872320075,-66.80721840284643
-68.8751641630317,-66.934660532221
-68.8715884499061,-67.09313625421363
-68.8549734731313,-67.30924328446429
-68.81697055359007,-67.45638155596012
-68.81413269042945,-67.45584106445312
-68.8078918457029,-67.44635009765626
-68.80592346191384,-67.42529296875
-68.79591369628884,-67.40679931640625
-68.79522705078102,-67.394287109375
-68.79171752929663,-67.39498901367189
-68.78855133056616,-67.38198852539062
-68.78906249999977,-67.36141967773438
-68.79736328124976,-67.32852172851562
-68.78989410400366,-67.28717041015625
-68.79228210449196,-67.27108764648439
-68.7894363403318,-67.244384765625
-68.793273925781,-67.22991943359374
-68.79112243652321,-67.21575927734375
-68.79452514648415,-67.19845581054688
-68.79074859619118,-67.18951416015625
-68.79399108886696,-67.1790771484375
-68.80117034912085,-67.17071533203125
-68.80370330810526,-67.14776611328124
-68.79765319824196,-67.10809326171875
-68.79079437255835,-67.10272216796875
-68.78668975830054,-67.10751342773438
-68.78085327148413,-67.10098266601562
-68.77955627441382,-67.09246826171875
-68.7906341552732,-67.0228271484375
-68.78423309326148,-66.99691772460938
-68.77911376953101,-67.00292968750001
-68.76585388183568,-66.97177124023438
-68.75839996337866,-66.97048950195312
-68.75066375732398,-66.95956420898438
-68.74365234374976,-66.96112060546875
-68.7407302856443,-66.9578857421875
-68.73356628417945,-66.96627807617188
-68.73077392578101,-66.97952270507812
-68.71876525878882,-67.0035400390625
-68.7002334594724,-66.98529052734375
-68.68982696533179,-67.00408935546875
-68.68749999999974,-66.996826171875
-68.683410644531,-67.00161743164064
-68.68222808837866,-67.00964355468749
-68.67932128906223,-67.00637817382812
-68.6718673706052,-67.005126953125
-68.66516113281226,-66.99301147460938
-68.65944671630835,-67.00299072265625
-68.65637969970679,-67.00656127929686
-68.64686715730073,-66.97080563836205
-68.63969552644137,-66.97916745476829
-68.6324018252695,-66.97108029656518
-68.62377298005467,-66.97779416375268
-68.62085855134373,-66.97455930047143
-68.6038750701328,-67.00755829929055
-68.59988403320287,-67.07879638671875
-68.59535217285134,-67.08074951171875
-68.59038543701146,-67.07986450195312
-68.58628845214818,-67.0845947265625
-68.58348846435521,-67.0977783203125
-68.57383728027317,-67.10562133789062
-68.56295013427709,-67.14459228515626
-68.55841827392554,-67.146484375
-68.55258941650364,-67.1400146484375
-68.54525756835912,-67.15505981445312
-68.52536010742159,-67.17465209960938
-68.51509857177707,-67.1864013671875
-68.51219177246065,-67.18316650390625
-68.50723266601535,-67.18228149414062
-68.50372314453097,-67.18301391601562
-68.4978942871091,-67.17657470703125
-68.49497985839815,-67.17330932617188
-68.48640441894504,-67.1568603515625
-68.47755432128878,-67.130859375
-68.47048187255832,-67.09298706054688
-68.47473144531223,-67.08151245117188
-68.47902679443334,-67.0469970703125
-68.4780960083005,-66.97897338867188
-68.47123718261693,-66.9737548828125
-68.45944976806615,-66.94464111328125
-68.45330810546847,-66.9517822265625
-68.44747161865207,-66.94537353515625
-68.44149017333957,-66.94573974609375
-68.43637084960908,-66.95166015625
-68.43184661865206,-66.95361328125
-68.42790222167942,-66.95159912109375
-68.42498779296848,-66.94839477539064
-68.40193818971157,-66.94779353689451
-68.38892364501923,-66.95724487304688
-68.38133239746065,-66.96273803710938
-68.37097167968723,-66.95831298828125
-68.36790466308565,-66.96185302734375
-68.36120605468722,-66.94992065429688
-68.34035491943332,-66.92489624023438
-68.34297180175753,-66.94149780273438
-68.34075164794892,-66.97348022460938
-68.34524536132784,-66.99447631835938
-68.3425750732419,-67.023681640625
-68.3447494506833,-67.03753662109376
-68.336128234863,-67.04412841796875
-68.3334960937497,-67.0504150390625
-68.33668518066379,-67.0631103515625
-68.33975219726537,-67.05960083007812
-68.34309387207001,-67.0655517578125
-68.34640502929658,-67.09445190429688
-68.34663391113253,-67.12683105468751
-68.34136199951145,-67.13940429687499
-68.34162139892551,-67.14889526367189
-68.33795928955051,-67.15634155273438
-68.33358001708957,-67.15151977539062
-68.32787322998018,-67.16131591796875
-68.32496643066379,-67.1580810546875
-68.31958007812472,-67.15444946289062
-68.31504821777318,-67.15634155273438
-68.3098144531247,-67.14599609375
-68.3058776855466,-67.14398193359375
-68.29639434814426,-67.14498901367188
-68.29585266113253,-67.12606811523438
-68.29105377197239,-67.11849975585939
-68.28237915039034,-67.14791870117188
-68.28540039062472,-67.16726684570312
-68.28086853027315,-67.16915893554688
-68.27639770507784,-67.14822387695312
-68.28463745117158,-67.11602783203125
-68.28326416015595,-67.06875610351562
-68.29208374023408,-67.0325927734375
-68.28687286376925,-66.99945068359375
-68.29449462890597,-66.97113037109375
-68.29656219482395,-66.9459228515625
-68.2991943359372,-66.93963623046875
-68.30371856689425,-66.93768310546875
-68.30826568603487,-66.91287231445312
-68.30477905273409,-66.89077758789062
-68.3057639204389,-66.86758334760296
-68.30303955078097,-66.85684204101562
-68.31414031982392,-66.8048095703125
-68.31807708740206,-66.760986328125
-68.31106567382785,-66.73971557617188
-68.304308919209,-66.72232116190075
-68.30074253078953,-66.71294598166979
-68.29203939226517,-66.69742917290144
-68.28230285644503,-66.7110595703125
-68.27574157714814,-66.71539306640625
-68.2655029296872,-66.68157958984375
-68.25820159912082,-66.67376708984375
-68.25570678710909,-66.65057373046875
-68.24868011474578,-66.62936401367188
-68.24160133094905,-66.60363711801168
-68.23440264611862,-66.59758319270759
-68.22554885019504,-66.57726499143853
-68.22579799671905,-66.59372350795567
-68.21208576083991,-66.6291252689242
-68.20110517866743,-66.63051680122649
-68.20027923583955,-66.65960693359375
-68.18811742758587,-66.65698665498725
-68.1878085917741,-66.69821196338562
-68.18850708007783,-66.7220458984375
-68.18457794189423,-66.74282836914062
-68.19246673583956,-66.76947021484375
-68.19027709960906,-66.77850341796874
-68.19319915771456,-66.80438232421875
-68.19713592529267,-66.80633544921875
-68.2007827758786,-66.8216552734375
-68.20806884765598,-66.82949829101562
-68.21083831787082,-66.83932495117189
-68.21725463867158,-66.84170532226562
-68.22002410888643,-66.85153198242188
-68.22731781005831,-66.85940551757812
-68.2296371459958,-66.8892822265625
-68.22218322753876,-66.91082763671875
-68.2201004028317,-66.95877075195312
-68.21616363525358,-66.95675659179688
-68.21048736572236,-66.94378662109375
-68.20509338378878,-66.940185546875
-68.20539855957003,-66.92684936523438
-68.20130920410128,-66.93154907226562
-68.19839477539031,-66.92840576171875
-68.19021606445284,-66.937744140625
-68.18524169921845,-66.95968627929688
-68.17954254150361,-66.96942138671875
-68.18038177490203,-66.9976806640625
-68.17424774169892,-67.00466918945312
-68.17133331298797,-67.00152587890625
-68.15863037109344,-67.01275634765625
-68.15131378173797,-67.02755737304686
-68.15261840820283,-67.03579711914062
-68.14880371093719,-67.04983520507812
-68.13813781738253,-67.0587158203125
-68.1316909790036,-67.0789794921875
-68.13196563720672,-67.08837890625
-68.12582397460905,-67.0953369140625
-68.1214599609372,-67.090576171875
-68.11737060546845,-67.09521484375
-68.11134338378876,-67.11819458007814
-68.10374450683562,-67.12353515625001
-68.10009002685517,-67.13092041015625
-68.0971755981442,-67.12774658203125
-68.08898925781219,-67.13699340820312
-68.08462524414033,-67.13223266601562
-68.08516693115202,-67.15097045898438
-68.08048248290983,-67.15948486328125
-68.08145141601531,-67.18096923828125
-68.07686614990203,-67.20547485351562
-68.07012939453092,-67.21624755859375
-68.06722259521452,-67.21307373046876
-68.05946350097625,-67.22503662109375
-68.05731964111297,-67.21133422851562
-68.06291961669889,-67.18569946289062
-68.06120300292937,-67.17474365234375
-68.07089233398408,-67.14450073242188
-68.07653808593717,-67.09619140625
-68.07216644287078,-67.09146118164062
-68.063552856445,-67.09799194335938
-68.05628967285125,-67.090087890625
-68.05250549316374,-67.08145141601564
-68.04463958740205,-67.07745361328125
-68.0416030883786,-67.058349609375
-68.03445434570281,-67.06643676757812
-68.03382110595672,-67.0928955078125
-68.02429962158172,-67.11651611328125
-68.02425384521452,-67.13909912109375
-68.02247619628876,-67.15072631835938
-68.01515197753875,-67.1654052734375
-68.01789855957,-67.1751708984375
-68.01466369628874,-67.18524169921875
-68.0101394653317,-67.18710327148438
-68.00492095947234,-67.1768798828125
-68.00437164306608,-67.15820312499999
-68.00028991699187,-67.16281127929688
-67.99587249755827,-67.18060302734375
-67.991775512695,-67.18521118164062
-67.98844146728484,-67.1793212890625
-67.98434448242156,-67.18389892578125
-67.98052978515592,-67.19781494140625
-67.98455047607389,-67.21575927734375
-67.9832077026364,-67.2301025390625
-67.9734954833981,-67.26022338867188
-67.96325683593719,-67.27163696289062
-67.95864105224578,-67.257568359375
-67.95633697509732,-67.25051879882814
-67.9539108276364,-67.22760009765625
-67.95041656494108,-67.22830200195312
-67.94535827636687,-67.21151733398438
-67.93717956542937,-67.15982055664062
-67.9423904418942,-67.10910034179688
-67.94927978515592,-67.09176635742188
-67.94798278808562,-67.08358764648438
-67.93936920165982,-67.090087890625
-67.93253326415982,-67.08493041992189
-67.92788696289028,-67.07092285156251
-67.93067932128874,-67.05816650390625
-67.92430877685514,-67.0333251953125
-67.9256439208981,-67.01898193359375
-67.92214202880827,-67.01971435546875
-67.92084503173793,-67.0115966796875
-67.92052459716763,-66.89654541015626
-67.91632080078094,-66.84036254882812
-67.90802001953092,-66.83377075195312
-67.89766693115202,-66.8519287109375
-67.89154815673797,-66.83645629882812
-67.88353729248011,-66.81671142578125
-67.87304687499966,-66.81903076171875
-67.86488342285124,-66.82830810546875
-67.85977935790982,-66.85650634765625
-67.8511810302731,-66.863037109375
-67.84811401367152,-66.86651611328126
-67.84520721435511,-66.8634033203125
-67.84214019775357,-66.86685180664062
-67.83878326415982,-66.88345336914062
-67.82405853271449,-66.89688110351562
-67.8186874389645,-66.87103271484375
-67.81390092770606,-66.86186355753605
-67.81433105468714,-66.82168579101562
-67.80966949462857,-66.80780029296874
-67.80325317382777,-66.76080322265625
-67.79830169677699,-66.76004028320312
-67.79096283460869,-66.75423704930662
-67.78446197509732,-66.756591796875
-67.77484893798791,-66.76431274414064
-67.77951812744105,-66.80047607421875
-67.77499389648402,-66.82470703125
-67.77703094482386,-66.8447265625
-67.77613336956087,-66.8667015414835
-67.77103549015062,-66.8819180431579
-67.76815913342556,-66.90391061937007
-67.76748657226527,-66.9573974609375
-67.77198028564419,-66.97781372070312
-67.77223205566371,-67.00936889648438
-67.7761611938473,-67.01132202148438
-67.77993774414027,-67.01983642578125
-67.78674316406214,-67.04724121093751
-67.78089141845668,-67.06332397460938
-67.77998352050746,-67.08026123046876
-67.77370452880824,-67.09362792968749
-67.77055358886683,-67.05895996093751
-67.76517486572232,-67.05545043945312
-67.75935363769494,-67.04922485351562
-67.75078582763636,-67.03338623046875
-67.74772644042935,-67.03680419921875
-67.7448120117184,-67.03369140625
-67.73931121826136,-67.01443481445312
-67.74166107177699,-66.99908447265626
-67.73877716064419,-66.97372436523438
-67.74418640136683,-66.95492553710939
-67.73534393310511,-66.90765380859375
-67.74597167968714,-66.89883422851562
-67.74423980712855,-66.88809204101562
-67.73957824706996,-66.89651489257812
-67.73200988769494,-66.87957763671875
-67.72998046874964,-66.859619140625
-67.73493957519496,-66.838134765625
-67.73362731933557,-66.83004760742188
-67.72431182861293,-66.82467651367188
-67.71688079833949,-66.80126953124999
-67.71936035156213,-66.77938842773438
-67.73056030273402,-66.74441528320314
-67.7318725585934,-66.73022460937501
-67.72895050048794,-66.7271728515625
-67.72487640380824,-66.73178100585938
-67.72006988525355,-66.7244873046875
-67.70944213867152,-66.73336791992188
-67.70687696050702,-66.77254715482371
-67.70106945857508,-66.7759941170067
-67.69722747802697,-66.81390380859376
-67.69867706298791,-66.83767700195312
-67.69430541992152,-66.85528564453125
-67.70011138915982,-66.88369750976562
-67.69733428955041,-66.89633178710938
-67.70301055908166,-66.90899658203125
-67.70605468749964,-66.92782592773438
-67.70646667480433,-66.95275878906251
-67.70427703857385,-66.9615478515625
-67.69363403320276,-66.97027587890625
-67.69072723388635,-66.96719360351562
-67.68621063232388,-66.96908569335936
-67.68184661865196,-66.96444702148438
-67.66005706787074,-66.91912841796875
-67.6473846435543,-66.907958984375
-67.64724731445276,-66.89227294921875
-67.63924407958946,-66.89492797851562
-67.63779449462854,-66.8712158203125
-67.62993621826134,-66.86737060546875
-67.61408179053753,-66.8440309409225
-67.60127258300746,-66.81729125976562
-67.59195709228479,-66.78979492187501
-67.58480834960899,-66.7314453125
-67.5792694091793,-66.71240234375
-67.59771475520874,-66.60727111800684
-67.59828406786696,-66.59185595138706
-67.58782331724329,-66.58770285007223
-67.58101928753494,-66.55353223621977
-67.57126145109254,-66.54668470330164
-67.5653103396711,-66.53615507858865
-67.54705224573856,-66.50323913122631
-67.53244118557141,-66.46499307139422
-67.52317337462597,-66.4820705245892
-67.51920751409561,-66.4762122790582
-67.51314506192249,-66.48509339895207
-67.49823023223834,-66.47711159462895
-67.47838476427208,-66.46957877218146
-67.48010569875056,-66.49118178319445
-67.4883434897398,-66.51169882089286
-67.51288698240985,-66.54502118422192
-67.53733957502119,-66.58561251532704
-67.5389839522805,-66.6484069334566
-67.53768598941947,-66.73084370796987
-67.51156648439009,-66.7655758042047
-67.50076626897513,-66.7997385925466
-67.49464668389815,-66.83932626997195
-67.49420894292035,-66.91740258185519
-67.48331809188291,-66.9084023857917
-67.4745897120031,-66.94084231873029
-67.47407083489541,-66.9551574039496
-67.46874279572707,-66.97379811820485
-67.47850526152871,-67.01006066453641
-67.4871201575052,-67.05475765249071
-67.48204870512913,-67.08057935793144
-67.48320892583794,-67.09742375092469
-67.47979788087386,-67.1229298214457
-67.49171447753866,-67.143798828125
-67.49789428710899,-67.1746826171875
-67.49982452392538,-67.21652221679688
-67.50374603271445,-67.218505859375
-67.51736450195273,-67.288330078125
-67.52300262451134,-67.30099487304688
-67.52326965331994,-67.3477783203125
-67.53572082519493,-67.3656005859375
-67.5346145629879,-67.3887939453125
-67.54789875532623,-67.43713499103691
-67.5499279406328,-67.4867179215653
-67.5545821049356,-67.50207639728691
-67.55165863037071,-67.5491943359375
-67.5572738647457,-67.56195068359375
-67.55622145244371,-67.58680871504887
-67.55844435185088,-67.65427609811333
-67.54287469375996,-67.63032400890557
-67.54022216796837,-67.62112426757812
-67.53401184081993,-67.61215209960938
-67.53086853027304,-67.59985351562501
-67.51846036810544,-67.60014154631165
-67.51298512057308,-67.56053140377897
-67.49637088027619,-67.52742896065057
-67.49258029829362,-67.52557437623933
-67.48558044433554,-67.5484619140625
-67.48139740636462,-67.56472779054566
-67.47977183415871,-67.58040008369522
-67.47340166788459,-67.5962829996408
-67.47365163426956,-67.61301633102262
-67.4814826217015,-67.63701012955747
-67.4823613970905,-67.65206316706937
-67.4736069239313,-67.6656965147766
-67.45664436919404,-67.65058397993884
-67.45043929732024,-67.64731252865572
-67.44517137678629,-67.64350389643499
-67.43736138238684,-67.6314590438291
-67.43063995385333,-67.6225044022624
-67.42421732183354,-67.61294148527568
-67.41729767638836,-67.60428550040507
-67.41655504923226,-67.5855408121408
-67.41326141357382,-67.5762939453125
-67.40548706054648,-67.58773803710938
-67.40355682373006,-67.5679931640625
-67.39903259277304,-67.56973266601562
-67.3933181762691,-67.5789794921875
-67.38939666748006,-67.57696533203125
-67.38548278808553,-67.57492065429688
-67.38114166259723,-67.57025146484375
-67.38047027587851,-67.55850219726562
-67.3746871948238,-67.55224609375
-67.37214660644489,-67.53631591796875
-67.366188049316,-67.53649902343749
-67.36406707763632,-67.523193359375
-67.35118103027304,-67.5401611328125
-67.34683990478474,-67.53546142578125
-67.34182739257771,-67.51907348632812
-67.33511100758022,-67.50414871022323
-67.3218637397889,-67.50462015366757
-67.31565672486136,-67.5067120352704
-67.30894891013169,-67.53842550367895
-67.30330899279052,-67.55551590483111
-67.29593658447224,-67.56201171875
-67.28979492187457,-67.56857299804688
-67.28287506103473,-67.58526611328125
-67.27420043945268,-67.575927734375
-67.2665987306503,-67.56644873687497
-67.25647279211992,-67.55563111097227
-67.24450083025023,-67.55244557030566
-67.23678803147345,-67.54918622437896
-67.23308370731502,-67.54208432314066
-67.22946929931598,-67.50607299804688
-67.22138214111285,-67.49307250976562
-67.21747025425107,-67.48961023175006
-67.21370583669736,-67.48574646610668
-67.20878601074175,-67.48178100585938
-67.18713404967814,-67.44962418938096
-67.18131846253698,-67.45670189459213
-67.17349622292097,-67.47207183941697
-67.18115710616964,-67.50535782471547
-67.18514334787145,-67.54015775862985
-67.18332568596942,-67.55413206532361
-67.1835717298345,-67.57045140835083
-67.18593923460217,-67.5872809265616
-67.18448639179364,-67.61151039716977
-67.18144989013628,-67.62515258789062
-67.17614487676425,-67.60189218586018
-67.1737792223793,-67.57999272716629
-67.17156219482376,-67.57086181640625
-67.16764831542923,-67.56884765625
-67.1635589599605,-67.57321166992188
-67.16072845458942,-67.58544921875
-67.15716920365631,-67.59517497023633
-67.14939846880631,-67.60324448887104
-67.14348894627369,-67.58147749749338
-67.1409816780117,-67.57259799902207
-67.13460044452678,-67.5511250998439
-67.12624352252249,-67.53843328756192
-67.1219023970342,-67.53382513326504
-67.11022942340136,-67.54313299459317
-67.10589592730764,-67.53852484029629
-67.10088341510061,-67.52228948873379
-67.09535210406544,-67.52509710592129
-67.0883635786748,-67.52637884420254
-67.08403008258108,-67.52177068990567
-67.08251183306938,-67.50495550435879
-67.08575432574514,-67.49534246724942
-67.08345787799124,-67.48856756490567
-67.08018244570398,-67.48837954235654
-67.07546746572642,-67.48932761021781
-67.05947849473742,-67.49613899452085
-67.05141448974562,-67.5015869140625
-67.04912567138626,-67.49481201171875
-67.0460586547847,-67.498046875
-67.0417175292964,-67.49346923828125
-67.0394210815425,-67.4866943359375
-67.0461578369136,-67.47647094726562
-67.04983520507766,-67.43264770507814
-67.05393218994095,-67.42828369140625
-67.05442810058548,-67.4461669921875
-67.0595397949214,-67.44073486328125
-67.06534118621207,-67.43941485872297
-67.06926303602131,-67.43491937315402
-67.06950378417922,-67.4208984375
-67.08854915113916,-67.43324249628346
-67.09483681142628,-67.42589068978104
-67.08487352786763,-67.38056882567199
-67.0872192382808,-67.352783203125
-67.09486749328481,-67.35558428588148
-67.0993840948473,-67.35384478392835
-67.10610559142935,-67.34352984252212
-67.10772705078081,-67.30926513671875
-67.10617828369097,-67.29241943359375
-67.10183715820268,-67.287841796875
-67.08915710449173,-67.29840087890625
-67.08583068847611,-67.292724609375
-67.08412170410112,-67.2822265625
-67.08896636962845,-67.26779174804688
-67.08929443359328,-67.25512695312501
-67.08656311035112,-67.2457275390625
-67.06441424245381,-67.28081041665423
-67.05819628591084,-67.27214342446675
-67.05062029714131,-67.27717882485737
-67.03200640307186,-67.2574362995366
-66.9908079302234,-67.24395941626555
-66.98880709828956,-67.23375804511954
-66.9824212950669,-67.23140819160392
-66.97850741567235,-67.22948558418204
-66.97399844350439,-67.2312556037133
-66.97109927358254,-67.2282038459008
-66.9670175475083,-67.2325983771508
-66.95977725209816,-67.22506053535392
-66.95328463735206,-67.20751292793204
